V ,A_mean
49.047, 2.4069570876682924, 0.00552556948825589
49.047, 2.5778800292738167, 0.004662268461777177
50.036, 2.4992282374194814, 0.005603004500864139
50.036, 2.311621582390311, 0.010655388786004721
51.025, 2.1941546205299427, 0.0034364710444882655
51.025, 2.552684217164634, 0.006766699082845299
52.051, 2.3010665800202488, 0.0116224283977077
52.051, 2.269061088962641, 0.013729006320921241
53.04, 2.4852683955752055, 0.0013347086549284196
53.04, 2.358948851081881, 0.0029263137772564717
54.029, 2.6807061813950677, 0.005910772561240055
54.029, 2.376994500295213, 0.00436253708054647
55.018, 2.4553058082021253, 0.012245594041008674
55.018, 2.4141072505641414, 0.0012494724840835542
56.043, 2.305833355284148, 0.005892110535763002
56.043, 2.268720605015218, 0.0016458680813337034
57.032, 2.48867323504942, 0.006579068566235244
57.032, 2.230926886851448, 0.01468219000524779
58.021, 2.595925678487147, 0.004789420404491875
58.021, 2.5829872884851364, 0.015933775679639658
59.047, 2.3586083671344586, 0.0023334124488850186
59.047, 2.4280670924084164, 0.007061793574388685
60.036, 2.263613345803899, 0.01582377548542287
60.036, 2.4396435466207422, 0.003926160343573791
61.025, 2.2840423826491802, 0.0036650161934063544
61.025, 2.572772770062495, 0.0105604926187404
62.051, 2.357927399239616, 0.004778515608884958
62.051, 2.562558251639855, 0.01538595685286536
63.04, 2.553024701112057, 0.006976736809370544
63.04, 2.51931679031734, 0.0007887673985555064
64.029, 2.4423674182001145, 0.004298286757601734
64.029, 2.564260671376962, 0.00488884047132979
65.018, 2.296980772651193, 0.0059365404748302235
65.054, 2.6044377771726825, 0.013425174538781713
66.043, 2.423300317144518, 0.009599997075959606
66.08, 2.6207810066489086, 0.0019350754471048922
67.032, 2.480842104258728, 0.015543381216878241
67.032, 2.5182953384750775, 0.0035818307109605364
68.021, 2.5312337284770883, 0.0033337302423704822
68.021, 2.21356220553296, 0.0030102837727200736
69.047, 2.437941126883636, 0.007873944342445684
69.047, 2.6326979448086556, 0.012405333769549604
70.036, 2.3140049700222605, 0.001112015915721502
70.036, 2.3732491768735775, 0.013078602565441268
71.062, 2.5087617879472788, 0.006108500904392678
71.062, 2.4961638818926892, 0.0023466236652800606
72.087, 2.6510840779694087, 0.00364598800269368
72.087, 2.2094763981639027, 0.007485744333658873
73.076, 2.3371578784469142, 0.02524147533262883
73.076, 2.416831122143512, 0.0050256476378668
74.065, 2.312302550285154, 0.007655211981212564
74.065, 2.4856088795226285, 0.003721517062214871
75.054, 2.2312673707988706, 0.003428026922353412
75.054, 2.4263646726713097, 0.00956188209256871
76.08, 2.2877877060708163, 0.009801562436717294
76.08, 2.1982404278989978, 0.010553171652440392
77.069, 2.1655539689465466, 0.01043607830435811
77.069, 2.45871064767634, 0.008058519708109543
78.058, 2.3409032018685454, 0.0011941233675609258
78.058, 2.375292080558106, 0.0031697330485614774
79.084, 2.2680396371203773, 0.006130287165492677
79.084, 2.2826804468594957, 0.004158924658248125
80.073, 2.2789351234378605, 0.0016458680813339567
80.073, 2.2608894742245287, 0.00445847662367316
81.062, 2.259527538434842, 0.003740161016119298
81.062, 2.2602085063296857, 0.003287037036556066
82.087, 2.31366448607484, 0.007816065923045568
82.087, 2.1723636478949744, 0.008870897438532678
83.076, 2.2411414052740897, 0.004832793535563968
83.076, 2.348053364764396, 0.017287735044484807
84.065, 2.548598409795579, 0.01310295601443627
84.065, 2.3361364266046496, 0.002971523137281479
85.054, 2.291533029492451, 0.0054633263851505565
85.054, 2.3412436858159706, 0.008372490343803786
86.08, 2.2928949652821364, 0.004428909649340063
86.08, 2.3068548071264128, 0.012789542760577501
87.069, 2.3987854729301796, 0.0180133921856908
87.069, 2.3953806334559657, 0.004425854777069888
88.058, 2.269742056857484, 0.0026079084881367406
88.058, 2.360651270818988, 0.0009241280462827616
89.084, 2.5594938961130618, 0.007706529039896771
89.084, 2.3068548071264128, 0.01278047516283078
90.073, 2.3752920805581046, 0.0008791257720094471
90.073, 2.4181930579331974, 0.013480183320797938
91.062, 2.1897283292134637, 0.008927564417885663
91.062, 2.4978663016297946, 0.0048947651438387306
92.087, 2.3473723968695523, 0.0023556633976904084
92.087, 2.390273374244647, 0.002625629474479986
93.076, 2.263272861856478, 0.003271127648546578
93.076, 2.508761787947281, 0.0022030828700954097
94.065, 2.3691633695045216, 0.012757323616794871
94.065, 2.4188740258280417, 0.0023556633976904956
95.054, 2.4124048308270343, 0.01066046485281651
95.091, 2.487992267154577, 0.0023167924905592983
96.08, 2.4750538771525634, 0.001244824709200767
96.08, 2.3613322387138296, 0.011149484659646136
97.069, 2.488332751101998, 0.0010695026610797128
97.069, 2.3575869152921953, 0.014910968296786422
98.058, 2.471989521625773, 0.013025309717751371
98.058, 2.317069325549053, 0.01214801045761458
99.12, 2.375632564505527, 0.01374771136850408
99.12, 2.6071616487520517, 0.006732347228416887
100.1, 2.612949875858216, 0.0022550904126911525
99.12, 2.425683704776467, 0.021942598875095094
99.12, 2.6405290755993467, 0.01244032860588157
98.058, 2.6912611837651292, 0.0046335849811179565
98.095, 2.5574509924285342, 0.010828781354050285
97.106, 2.3453294931850266, 0.006740091660399081
97.106, 2.7079448971887774, 0.018027545230471412
96.117, 2.6139713277004817, 0.0045549405805376175
96.08, 2.6201000387540665, 0.003175214385624744
95.091, 2.529871792687404, 0.011286413740185821
95.091, 2.493099526365897, 0.01020770647228485
94.065, 2.432152899777473, 0.011144631329858533
94.065, 2.357927399239615, 0.003282919783574857
93.076, 2.6098855203314235, 0.009091410217639446
93.076, 2.371887241083893, 0.003832020398850601
92.087, 2.2442057608008823, 0.007986266130143237
92.087, 2.4811825882061487, 0.012625329641652203
91.062, 2.173385099737237, 0.0018865391796797138
91.062, 2.608523584541738, 0.004078707785293064
90.073, 2.3834636952962196, 0.004134695897040197
90.073, 2.5159119508431274, 0.005711273579655806
89.084, 2.2901710937027655, 0.016910321863111425
89.084, 2.099840567094223, 0.007095639717710146
88.058, 2.298342708440879, 0.003626859982635926
88.058, 2.4147882184589853, 0.0034297174099661
87.069, 2.3368173944994908, 0.0016222193220559074
87.069, 2.4164906381960902, 0.007415205711348099
86.08, 2.1747470355269245, 0.010310350173952883
86.08, 2.3569059473973524, 0.010634151862699375
85.054, 2.294597385019244, 0.010849459232845332
85.054, 2.239438985536983, 0.015314083286865034
84.065, 2.2101573660587452, 0.010612508321587413
84.065, 2.387889986612697, 0.0021181276222361073
83.076, 2.3170693255490535, 0.0055003352448063855
83.076, 2.3323911031830145, 0.010612326256064012
82.087, 2.3923162779291753, 0.0008791257720094471
82.087, 2.6660653716559497, 0.006419424304323619
81.062, 2.1573823542084347, 0.011748752068613156
81.062, 2.320474165023267, 0.006150425725977491
80.073, 2.3558844955550895, 0.003781773867686457
80.073, 2.4188740258280417, 0.002039117020133725
79.084, 2.450879516885647, 0.0008246930751800102
79.084, 2.1832591342124585, 0.012673444930409583
78.058, 2.2435247929060362, 0.002024853960801373
78.058, 2.3586083671344578, 0.003618860134686186
77.069, 2.39129482608691, 0.0039614347663108574
77.069, 2.429088544250681, 0.008184845070163682
76.08, 2.727692966139215, 0.009111789811252467
76.08, 2.408659507405399, 0.004055429197714092
75.054, 2.658915208760101, 0.013263004316816587
75.054, 2.497525817682375, 0.0178127673395097
74.065, 2.53872437532036, 0.012770039465690698
74.065, 2.4985472695246393, 0.008504377547555075
73.076, 2.357586915292195, 0.005530812131032029
73.076, 2.500249689261747, 0.0018240535736544225
72.087, 2.322517068707795, 0.008378257714015722
72.087, 2.747100551142233, 0.0035362280964774014
71.062, 2.564941639271804, 0.0028357768582750837
71.062, 2.698411346660979, 0.016611639193963433
70.036, 2.500249689261746, 0.008830948563003533
70.036, 2.479820652416464, 0.0013054351692978515
69.084, 2.446793709516592, 0.003980411225203075
69.084, 2.5111451755792293, 0.005038318809909939
68.021, 1.3320492656590532, 0.005630524334900358
68.021, 1.291191191968491, 0.004686655687798008
67.032, 1.3143441003931429, 0.0048963438457480715
67.032, 1.2064106890605708, 0.001645868081333491
66.043, 1.2268397259058526, 0.005910772561239901
66.08, 1.3603094332950263, 0.004032974507576753
65.054, 1.3409018482920083, 0.004349674099436258
65.054, 1.2251373061687452, 0.004083915353502584
64.029, 1.3255800706580487, 0.008019101754256425
64.029, 1.2135608519564198, 0.008156468080534302
63.04, 1.2230944024842179, 0.0057928985301947625
63.04, 1.2452258590666068, 0.007875171176616395
62.051, 1.3024271622333958, 0.0047785156088848936
62.051, 1.245566343014029, 0.004716245530106952
61.025, 1.2748479624922637, 0.0055933405706680645
61.025, 1.2738265106500009, 0.007429783115007675
60.073, 1.2755289303871076, 0.005361946565940977
60.036, 1.2217324666945317, 0.004813564837816793
59.047, 1.3357945890806888, 0.007542315066623494
59.047, 1.3259205546054684, 0.005796899611733345
58.021, 1.3143441003931435, 0.004527284340777496
58.021, 1.2339898888017022, 0.005696029487634197
57.032, 1.3037890980230809, 0.005650050441452974
57.032, 1.3616713690847122, 0.005588156590527422
56.043, 1.2704216711757876, 0.005378137684522782
56.043, 1.3943578280371627, 0.006099954664779021
55.018, 1.3150250682879854, 0.005732547206122345
55.018, 1.28608393275717, 0.0064329544049852435
54.029, 1.3640547567166623, 0.005804893501458539
54.029, 1.2768908661767926, 0.0055056019166380655
53.04, 1.309917809076665, 0.005174534592763869
53.04, 1.3705239517176682, 0.0051670612575632656
52.051, 1.2956174832849676, 0.009001707020730948
52.051, 1.33613507302811, 0.00792579544010098
51.025, 1.310258293024087, 0.008390010856002076
51.025, 1.3017461943385522, 0.0034280269223536017
50.036, 1.2864244167045908, 0.006825549704975817
50.036, 1.4018484748804338, 0.006557889358241757
49.047, 1.214582303798684, 0.002908431868955058
49.047, 1.2976603869694978, 0.00484118207469044
48.021, 1.318770391709621, 0.0018451172461018432
48.021, 1.3494139469775406, 0.0009241280462831888
47.032, 1.3606499172424489, 0.0011120159157215017
47.032, 1.409679605671123, 0.0022958483571293435
46.043, 1.3313682977642098, 0.0017844304264400962
46.043, 1.3048105498653448, 0.0032563274294377877
45.018, 1.3814194380351517, 0.003454975468784719
45.018, 1.2469282788037128, 0.0053054348097076685
44.029, 1.301746194338553, 0.0034616798259346424
44.029, 1.3378374927652157, 0.0030963453676792984
43.04, 1.36848104803314, 0.006430551134366196
43.04, 1.24863069854082, 0.004292889158037376
42.051, 1.4028699267226985, 0.0013390444822282787
42.051, 1.3092368411818227, 0.0008546079254515337
41.025, 1.3235371669735194, 0.0017461217240725554
41.025, 1.199260526164723, 0.0020841029560271633
40.036, 1.3065129696024542, 0.0003347611205568366
40.036, 1.3163870040776717, 0.0027661046650131874
39.047, 1.3293253940796823, 0.005206918788998022
39.047, 1.3497544309249647, 0.0047894204044919035
38.021, 1.3075344214447178, 0.0006339466097119444
38.021, 1.2585047330160397, 0.011689397903584364
37.032, 1.2166252074832125, 0.0023922884485142472
37.032, 1.22377537037906, 0.005736590380862523
36.043, 1.2057297211657285, 0.00822934040666864
36.043, 1.2762098982819512, 0.003042842130914917
35.018, 1.197558106427616, 0.0018947149024023573
35.018, 1.246247310908868, 0.0006339466097123852
34.029, 1.2724645748603154, 0.004283878045754236
34.029, 1.3221752311838344, 0.0032899747769195562
33.04, 1.3112797448663505, 0.0032211293052934287
33.04, 1.306172485655033, 4.0539612963254114e-17
32.051, 1.2193490790625838, 0.00851550284431266
32.051, 1.2156037556409478, 0.004760285437521546
31.025, 1.31093926091893, 0.0009303792655532188
31.025, 1.2568023132789325, 0.006371387840270614
30.036, 1.2057297211657287, 0.0055339553326987445
30.036, 1.2448853751191835, 0.0022065881752081295
29.047, 1.2244563382739038, 0.0076286642253228345
29.047, 1.2016439137966715, 0.0043251737176068766
27.985, 1.2530569898572974, 0.010652305708177047
27.985, 1.267357315648995, 0.005561469424792162
26.996, 1.4011675069855904, 0.0077664679481978865
26.996, 1.3194513596044635, 0.0053435373241547636
26.043, 1.2203705309048467, 0.010523102441057978
26.043, 1.2850624809149052, 0.005796899611733266
24.981, 1.2312660172223304, 0.005981932488369118
24.981, 1.3041295819705023, 0.0058062247464022295
24.029, 1.3541807222414428, 0.0073049480000397776
24.029, 1.2220729506419532, 0.0056705316001119345
23.003, 1.2867649006520132, 0.006059275134340312
23.003, 1.2547594095944044, 0.0052413151176420435
22.014, 1.2554403774892473, 0.006250145278918306
22.014, 1.1519332574731536, 0.005805226341314215
20.989, 1.2711026390706295, 0.00671855730752168
20.989, 1.2745074785448434, 0.006266199818037136
20.0, 1.2962984511798108, 0.005984838769001244
20.0, 1.3225157151312557, 0.0059287240916183195
19.01, 1.2459068269614493, 0.007098906586998159
19.01, 1.2428424714346569, 0.006285595574670542
17.985, 1.2540784416995616, 0.007679403902409867
17.985, 1.2503331182779271, 0.006491258964681201
16.996, 1.247268762751134, 0.006235289014798143
16.996, 1.3228561990786776, 0.010388759847443543
16.007, 1.1914293953740307, 0.0070057554283463564
16.007, 1.3248991027632047, 0.005658251801194773
14.981, 1.3248991027632055, 0.005596448653835355
14.981, 1.2033463335337782, 0.00942265359076148
13.992, 1.2809766735458505, 0.0052247000090670055
13.992, 1.1948342348482455, 0.005193914939974846
13.003, 1.2179871432728973, 0.007117390522709011
13.003, 1.3010652264437095, 0.006123980284022933
12.014, 1.2980008709169173, 0.00570551948741015
12.014, 1.2588452169634607, 0.006360461290583052
10.989, 1.246928278803713, 0.007245191191052195
10.989, 1.3105987769715082, 0.008939676047259223
10.0, 1.316387004077671, 0.005677001896208158
10.0, 1.2949365153901249, 0.006097420145228466
