V,A_mean,A_err
10.0, 2.2792756073852822, 0.003633247178630365
10.989, 2.349755784501504, 0.0013690108284092667
10.989, 2.3112810984428904, 0.002706793846258422
12.014, 2.354182075817981, 0.0026197357981933675
12.014, 2.297321256598616, 0.001226057433098346
13.003, 2.3374983623943333, 0.0011275452063454036
13.003, 2.4512200008330693, 0.004289286984834825
13.992, 2.384485147138483, 0.002916392919984461
13.992, 2.4110428950373497, 0.0022627884490042153
14.981, 2.3940186976662807, 0.002670141023387304
14.981, 2.411383378984769, 0.0007459629538844865
16.007, 2.4280670924084164, 0.0018700805080594405
16.007, 2.472670489520614, 0.0016955963840490375
16.996, 2.511826143474072, 0.0016317199556823828
16.996, 2.473691941362877, 0.0009809247387790477
17.985, 2.4301099960929453, 0.005152082066000828
17.985, 2.5394053432152015, 0.0012678932194242108
19.01, 2.4798206524164637, 0.001113752085265382
19.01, 2.4903756547865252, 0.0027633092073361173
20.0, 2.554727120849164, 0.002623420897494607
20.0, 2.5795824490109216, 0.0023752670371938738
20.989, 2.622142942438592, 0.004415364883330607
20.989, 2.546555506111052, 0.0032899747769194764
22.014, 2.591499387170671, 0.0019310773530672113
22.014, 2.608183100594317, 0.0020841029560270743
23.003, 2.5567700245336917, 0.003428026922353387
23.003, 2.6034163253304192, 0.001522690503363099
23.992, 2.566644059008911, 0.0019018398291365877
23.992, 2.5891159995387216, 0.0027067938462587496
24.981, 2.6323574608612343, 0.002892444032577352
24.981, 2.537021955583253, 0.0026263652540862684
26.007, 2.606480680857212, 0.0010927360065684081
26.007, 2.5186358224224983, 0.00210715279386606
26.996, 2.5829872884851373, 0.0030070728024489545
26.996, 2.596266162434571, 0.0009809247387791542
27.985, 2.6149927795427437, 0.004458476623673179
27.985, 2.558131960323377, 0.002440266923473539
29.047, 2.5683464787460184, 0.0009241280462826539
29.01, 2.530893244529669, 0.0008813208460180137
30.036, 2.608183100594316, 0.002581098893950731
30.036, 2.5792419650635003, 0.0019549432723968297
31.025, 2.6248668140179645, 0.0012133846646205598
31.025, 2.6126093919107936, 0.0005594722154129759
32.051, 2.629633589281864, 0.0017811791080516988
32.051, 2.6085235845417394, 0.0013404866414849204
33.04, 2.665384403761106, 0.001731676943682526
33.04, 2.6929636035022377, 0.0007887673985555062
34.029, 2.636783752177711, 0.003909886544793198
34.029, 2.7181594156114164, 0.0017811791080515982
35.018, 2.711009252715569, 0.002192533330448432
35.018, 2.646317302705512, 0.0020085667233419365
36.043, 2.7052210256094065, 0.003318044746878929
36.043, 2.70079473429293, 0.0012494724840836486
37.032, 2.79102298035959, 0.0026145679333367095
37.032, 2.684111020869281, 0.0028629011185388035
38.021, 2.6827490850795934, 0.0017148587049834038
38.021, 2.7896610445699044, 0.0026672449910565684
39.047, 2.751867326406132, 0.002394710202245751
39.047, 2.7379074845618585, 0.0006950099473254549
40.036, 2.7886395927276406, 0.0040209794345890905
40.036, 2.7682105558823564, 0.0038441024689735946
41.025, 2.8168997603636132, 0.0024717352371160005
41.025, 2.780127494042105, 0.0027302481895315955
42.051, 2.777403622462733, 0.002382576817967225
42.051, 2.7726368471988323, 0.0010420514780131861
43.04, 2.8710367080036088, 0.0012181524026903309
43.04, 2.829838150365626, 0.0019902056126017593
44.029, 2.802939918519337, 0.0025357864388491206
44.029, 2.7501649066690255, 0.0024779809457137793
45.018, 2.822687987469776, 0.0009303792655538662
45.018, 2.8189426640481408, 0.001004283361670944
46.043, 2.781148945884369, 0.003105691435924797
46.043, 2.7780845903575724, 0.0005594722154133648
47.032, 2.8318810540501542, 0.0033528017506545015
47.032, 2.8271142787862544, 0.0013054351692978515
48.021, 2.8785273548468795, 0.002452114866197012
48.021, 2.753569746143238, 0.00327112764854621
49.047, 2.860481705633547, 0.0008455160931557518
49.047, 2.8506076711583255, 0.002120862455682372
50.036, 2.796811207465753, 0.0008246930751800098
50.036, 2.880910742478829, 0.003086345033548548
51.025, 2.804982822203868, 0.0008246930751800105
51.025, 2.8710367080036097, 0.004011357550890498
52.051, 2.774339266935942, 0.0017316769436825502
52.051, 2.844819444052163, 0.004071121249480098
53.04, 2.826433310891411, 0.0006950099473259388
53.04, 2.8591197698438617, 0.001482832674298379
54.029, 2.881591710373671, 0.0036886633996080095
54.029, 2.898275423797317, 0.0010475992624452886
55.018, 2.895892036165369, 0.0010195585100670154
55.018, 2.8420955724727923, 0.0010195585100664143
56.043, 2.906106554588011, 0.0010195585100670158
56.043, 2.8601412216861237, 0.001577534797110727
57.032, 2.85911976984386, 0.0016317199556825472
57.032, 2.8802297745839844, 0.0016222193220559722
58.021, 2.8989563916921597, 0.0013562491853515233
58.021, 2.8901038090592035, 0.00082469307518001
59.047, 2.943559788804358, 0.0034772730572253563
59.047, 2.9142781693261224, 0.000924128046282654
60.036, 2.8989563916921606, 0.002149817549376114
60.036, 2.9987181882866203, 0.0013746446416301194
61.025, 2.9650102774919054, 0.0010327389455982885
61.025, 2.9469646282785726, 0.0014828326742977933
62.051, 2.976246247756808, 0.0013404866414849208
62.051, 2.969436568808382, 0.0012815350215260887
63.04, 3.004165931445363, 0.001244824709201046
63.04, 2.9823749588103947, 0.002326778711371381
64.029, 2.9636483417022195, 0.0009549750285495552
64.029, 2.971819956440332, 0.00106950266107929
65.018, 3.038214326187498, 0.0009241280462832968
65.054, 3.0157423856576866, 0.0014024742789306077
66.043, 2.9820344748629735, 0.0018607585311072243
66.08, 3.0157423856576866, 0.0012260574330982255
67.032, 2.978629635388757, 0.0010695026610791592
67.032, 3.0167638374999517, 0.0013390444822277087
68.021, 2.96126495407027, 0.001317222633483102
68.021, 2.9694365688083826, 0.001187633518596835
69.047, 2.9810130230207066, 0.0017681140482385756
69.047, 2.9970157685495127, 0.0010475992624452886
70.036, 2.959903018280583, 0.0012133846646205596
70.036, 2.9769272156516506, 0.001418910085397447
71.062, 2.96637221328159, 0.0009303792655538662
71.062, 2.967734149071276, 0.0010023576008163716
72.087, 2.9095113940622244, 0.0018947149024022682
72.087, 2.941857369067251, 0.0014229893753250383
73.076, 2.917342524852914, 0.0011729000720260212
73.076, 2.931642850644613, 0.0014229893753255369
74.029, 2.860822189580969, 0.0007459629538844867
74.065, 2.9088304261673814, 0.001004283361670944
75.054, 2.8468623477366926, 0.0021034817931792848
75.054, 2.8574173501067532, 0.0022447852997627567
76.08, 2.8209855677326683, 0.0016078631165218095
76.08, 2.797492175360596, 0.0008340119367911265
77.069, 2.7150950600846246, 0.0017973768870732216
77.069, 2.807706693783238, 0.0006809678948426286
78.058, 2.6994327985032447, 0.001327450805290181
78.058, 2.7256500624546867, 0.0036823723261268674
79.084, 2.6235048782282777, 0.0011275452063458187
79.084, 2.6732155345517947, 0.0009730139262558304
80.073, 2.566303575061491, 0.0008986884435362388
80.073, 2.6194190708592227, 0.001966767633877903
81.062, 2.5104642076843873, 0.0021721701731174385
81.062, 2.5731132540099155, 0.001832508096702947
82.087, 2.482204040048413, 0.0024896494184018843
82.087, 2.526126469265769, 0.001418910085397923
83.076, 2.4127453147744546, 0.0008791257720094471
83.076, 2.4839064597855205, 0.003235493386824279
84.065, 2.368482401609679, 0.0035710257671544513
84.065, 2.4222788653022542, 0.000954975028549555
85.054, 2.2796160913327035, 0.0011941233675611894
85.054, 2.2980022244934575, 0.0018865391796791277
86.08, 2.1294626705198825, 0.005396428892800074
86.08, 2.1393367049951024, 0.0028763673316928714
87.069, 2.0715803994582496, 0.0012678932194246481
87.069, 2.0933713720932197, 0.002149817549375924
88.058, 1.9210864946980093, 0.0010100386142983641
88.058, 1.9619445683885706, 0.0007459629538844865
89.084, 1.8597993841621638, 0.004011357550890732
89.084, 1.8689924507425404, 0.0041239339248894955
90.073, 1.7811475923078326, 0.0015035364012247186
90.073, 1.7345012915111038, 0.0031916019146005776
91.062, 1.6752570846597852, 0.002996774577672969
91.062, 1.6432515936021774, 0.0026809732829704133
92.087, 1.5084199504233191, 0.0013955688983303832
92.087, 1.5251036638469662, 0.003990591941634474
93.076, 1.4290871906741416, 0.0038965210645584935
93.076, 1.4716476841018111, 0.0026549016105798895
94.065, 1.3160465201302494, 0.0014828326742978536
94.065, 1.3763121788238328, 0.0007960822450406781
95.091, 1.2945960314427056, 0.0024896494184016636
95.091, 1.354521206188863, 0.002149817549376099
96.117, 1.2186681111677395, 0.003428026922353433
96.117, 1.1910889114266097, 0.0015921644900814716
97.069, 1.107670344308376, 0.0009241280462826542
97.069, 1.1056274406238487, 0.0024307469902106215
98.058, 1.020506453768508, 0.0003347611205570697
98.058, 1.0930295345692589, 0.000633946609712385
99.12, 0.9745411208666239, 0.001969712633232112
99.12, 1.013356290872659, 0.0028214322368278763
100.1, 0.9336830471760599, 0.0010475992624446727
99.12, 1.0586406558797012, 0.0007887673985555065
99.12, 1.0729409816713975, 0.0025517373270708002
98.058, 1.1648716474751648, 0.0033389423661442023
98.095, 1.1321851885227163, 0.0003347611205570695
97.069, 1.2513545701201905, 0.004127680402087229
97.069, 1.2785932859139013, 0.0008546079254515334
96.117, 1.4209155759360295, 0.0023433278438989677
96.117, 1.324899102763204, 0.002505894002040581
95.091, 1.5543852833252028, 0.0018112977977629448
95.091, 1.4883313975254582, 0.0016738056027848106
94.065, 1.5928599693838155, 0.0011729000720262098
94.065, 1.5748143201704836, 0.0037653891759862794
93.076, 1.7195199978245643, 0.0009303792655532189
93.076, 1.6967075733473338, 0.002623420897494712
92.087, 1.760037587567704, 0.0013347086549284194
92.087, 1.6881954746618006, 0.0017092158509037089
91.062, 1.8768235815332317, 0.0041065620078234236
91.062, 1.8669495470580126, 0.0015491084183973344
90.073, 1.9721590868112129, 0.0018896092210591519
90.073, 1.99871683471008, 0.0012181524026903705
89.084, 2.0954142757777463, 0.001439190914947832
89.084, 2.0130171605017764, 0.0010100386142988757
88.058, 2.175428003421767, 0.006660792007820102
88.058, 2.057620557613975, 0.002136293714913491
87.069, 2.1791733268434013, 0.004636919695462032
87.069, 2.142060576574474, 0.0006950099473259387
86.08, 2.265656249488427, 0.001981448860025111
86.08, 2.207773978426794, 0.00082469307518001
85.054, 2.3439675573953402, 0.0015677058241822229
85.054, 2.2799565752801247, 0.005303977873030502
84.065, 2.4164906381960907, 0.0009809247387791542
84.065, 2.4164906381960916, 0.003916305507892654
83.076, 2.468244198204137, 0.001645868081333517
83.076, 2.3303481994984874, 0.0029263137772563507
82.087, 2.5417887308471507, 0.0013172226334826286
82.087, 2.4260241887238894, 0.0014828326742980815
81.062, 2.5022925929462754, 0.0007381516082230804
81.062, 2.4910566226813695, 8.107922592650823e-17
80.073, 2.6412100434941888, 0.0008546079254515334
80.073, 2.5254455013709274, 0.0008986884435368638
