V ,A_mean
0.0, 0.4890110118437612
0.0, 0.4767535897365932
0.0, 0.47879649342112185
0.0, 0.4808393971056497
0.0, 0.4798179452633858
0.0, 0.4839037526324415
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.4808393971056497
0.0, 0.4890110118437612
0.0, 0.47879649342112185
0.0, 0.47777504157885753
0.0, 0.47879649342112185
0.0, 0.4808393971056497
0.0, 0.47879649342112185
0.0, 0.47879649342112185
0.0, 0.4757321378943289
0.0, 0.4828823007901776
0.0, 0.4716463305252717
0.0, 0.47879649342112185
0.0, 0.47368923420980025
0.0, 0.4716463305252717
0.0, 0.4675605231562148
0.0, 0.4696034268407431
0.0, 0.47777504157885753
0.0, 0.4716463305252716
0.0, 0.46858197499847876
0.0, 0.4665390713139509
0.0, 0.4706248786830074
0.0, 0.4696034268407431
0.0, 0.4655176194716869
0.0, 0.46858197499847876
0.0, 0.46858197499847876
0.0, 0.47777504157885753
0.0, 0.47879649342112185
0.0, 0.47879649342112185
0.0, 0.4859466563169694
0.0, 0.4890110118437612
0.0, 0.4828823007901776
0.0, 0.47879649342112185
0.0, 0.48492520447470544
0.0, 0.4798179452633858
0.0, 0.4828823007901776
0.0, 0.4798179452633858
0.0, 0.4828823007901776
0.0, 0.4757321378943289
0.0, 0.47777504157885753
0.0, 0.47879649342112185
0.0, 0.47879649342112185
0.0, 0.47879649342112185
0.0, 0.4798179452633858
0.0, 0.47777504157885753
0.0, 0.4879895600014973
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.49105391552828975
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.48594665631696937
0.0, 0.48594665631696937
0.0, 0.4890110118437612
0.0, 0.4859466563169694
0.0, 0.47879649342112185
0.0, 0.47879649342112185
0.0, 0.4767535897365932
0.0, 0.47879649342112185
0.0, 0.48492520447470544
0.0, 0.4890110118437612
0.0, 0.48492520447470544
0.0, 0.47879649342112185
0.0, 0.4879895600014973
0.0, 0.4890110118437612
0.0, 0.4879895600014973
0.0, 0.4879895600014973
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.48186084894791364
0.0, 0.4890110118437612
0.0, 0.47879649342112185
0.0, 0.4808393971056497
0.0, 0.4890110118437612
0.0, 0.47879649342112185
0.0, 0.4869681081592333
0.0, 0.4859466563169694
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.4828823007901776
0.0, 0.4890110118437612
0.0, 0.4890110118437612
0.0, 0.48594665631696937
0.0, 0.47879649342112185
0.0, 0.47879649342112185
0.0, 0.48492520447470544
0.0, 0.47879649342112185
0.0, 0.4859466563169694
0.0, 0.4808393971056497
0.0, 0.4798179452633858
0.0, 0.4890110118437612
0.0, 0.4767535897365932
0.0, 0.47879649342112185
0.0, 0.4798179452633858
0.0, 0.47879649342112185
