V ,A_mean
40.036, 2.585030192169664, 0.0010100386142988752
41.025, 2.0657921723520887, 0.0038365556339956257
41.025, 1.8553730928456862, 0.0012448247092004996
42.051, 1.2537379577521404, 0.00399204421023677
42.051, 1.1430806748401978, 0.0038062186610651155
43.04, 0.784551078205503, 0.0014391909149481684
43.04, 0.7392667131984625, 0.001049442006635109
44.029, 0.8454977047939265, 0.0005594722154133654
44.029, 0.8812485192731697, 0.0010327389455981795
45.018, 1.3793765343506237, 0.0016030491442904948
45.018, 1.495481560421309, 0.0027549058147180237
46.043, 2.0726018513005138, 0.002125412691455515
46.043, 2.2414818892215096, 0.0034950087058813173
47.032, 2.6861539245538077, 0.0027807347123961143
47.032, 2.759357973249402, 0.0011729000720264568
48.021, 2.9183639766951774, 0.0012815350215259317
48.021, 2.890784776954047, 0.0006339466097123858
49.047, 2.5962661624345715, 0.0010927360065688511
49.047, 2.497185333734952, 0.003356833292479651
50.036, 2.0576205576139732, 0.00213629371491349
50.036, 1.7804666244129865, 0.004189013547717905
51.025, 1.252376021962454, 0.0015921644900814985
51.025, 1.142740190892774, 0.0010767047805763674
52.051, 0.7467573600417324, 0.00114792417856486
52.051, 0.7263283231964499, 0.0007887673985555067
53.04, 0.8448167368990834, 0.0006950099473259388
53.04, 0.9377688545451163, 0.0018607585311071976
54.029, 1.3102582930240865, 0.0034588879230480897
54.029, 1.575835772012751, 0.0013274508052901804
55.018, 2.200283331583527, 0.0017844304264398095
55.018, 2.3586083671344578, 0.0029084318689549943
56.043, 2.7014757021877727, 0.0013274508052898413
56.043, 2.812473469047134, 0.0024426411094640344
57.032, 2.9251736556436048, 0.0009324536923556084
57.032, 2.8744415474778218, 0.0012494724840832617
58.021, 2.5383838913729386, 0.00195494327239646
58.021, 2.4413459663578485, 0.0007960822450406783
59.047, 1.8022575970479544, 0.003325025213388505
59.047, 1.7045387041380236, 4.0539612963254114e-17
60.036, 1.0736219495662402, 0.0039024669292550694
60.036, 1.0531929127209592, 0.002835776858275256
61.025, 0.7699102684663847, 0.0009324536923552841
61.025, 0.7556099426746892, 0.0005594722154131705
62.051, 0.9680719258656183, 0.0021721701731174537
62.051, 0.996672577449015, 0.0008546079254521279
63.04, 1.5475756043767739, 0.0010195585100664358
63.04, 1.6180557814929988, 0.0018482560925660435
64.029, 2.3323911031830145, 0.001502250777730211
64.029, 2.4304504800403666, 0.006441058823145731
65.018, 2.8403931527356856, 0.0017626416920358628
65.018, 2.9129162335364374, 0.0009809247387785787
66.043, 2.9037231669560613, 0.0010327389455982885
66.08, 2.827795246681096, 0.0012260574330987906
67.032, 2.447815161358855, 0.0020248539608013197
67.032, 2.324900456339746, 0.0019220512344867223
68.021, 1.7716140417800312, 0.004483110472528901
68.021, 1.6061388433332509, 0.0033872021221201835
69.047, 1.1093727640454825, 0.000824693075179436
69.084, 1.0028012885025968, 0.0016078631165216397
70.036, 0.7603767179385876, 0.0009241280462829753
70.036, 0.7716126882034909, 0.0008791257720091415
71.062, 0.9513882124419708, 0.00082469307518001
71.062, 1.0668122706178134, 0.002024853960801273
72.087, 1.5754952880653275, 0.004580321203707324
72.087, 1.7059006399277095, 0.0016493861503598373
73.076, 2.1618086455249124, 0.004734645274773115
73.076, 2.351458204238609, 0.0024709534135200378
74.029, 2.749483938774183, 0.001994085159387822
74.065, 2.8829536461633545, 0.0008986884435368634
75.054, 2.8747820314252435, 0.0009241280462826538
75.054, 2.8744415474778218, 0.0009303792655532189
76.08, 2.581965836642871, 0.000738151608223474
76.08, 2.4699466179412424, 0.0006695222411138024
77.069, 1.9170006873289545, 0.0008878735075849696
77.069, 1.748461133355379, 0.0008546079254515335
78.058, 1.1914293953740316, 0.001573856125651553
78.058, 1.051150009036429, 0.0007588031903223317
79.084, 0.8083849545250005, 0.0008246930751797224
79.084, 0.7855725300477681, 0.0008986884435366903
80.073, 0.9500262766522852, 0.00164938615036002
80.073, 0.9895224145531649, 0.0015970112729523803
81.062, 1.427384770937034, 0.0011529626410162973
81.062, 1.5962648088580302, 0.005177147711435095
82.087, 2.1063097620952287, 0.001303954244068324
82.087, 2.2098168821113227, 0.001249472484083838
83.076, 2.7273524821917947, 0.0016493861503599151
83.076, 2.743355227720599, 0.0032354933868241225
84.065, 2.9200663964322846, 0.0011794709921906532
84.065, 2.8952110682705268, 0.0009241280462832967
85.054, 2.689899247975445, 0.0011529626410162973
85.054, 2.607842616646895, 0.002081319821525645
86.08, 2.1502321913125866, 0.00140247427893094
86.08, 2.0433202318222796, 0.0011876335185971522
87.069, 1.4444089683081038, 0.001249472484083253
87.069, 1.3626928209269762, 0.00190995005709911
88.058, 0.9663695061285125, 0.001356249185351147
88.058, 0.9244899805956853, 0.0008986884435368634
89.084, 0.7978299521549369, 0.0007887673985555065
89.084, 0.8185994729476406, 0.00082469307518001
90.073, 1.1263969614165508, 0.0039296036972901105
90.073, 1.1774695535297566, 0.0010327389455976796
91.062, 1.7028362844009164, 0.0010856402431707263
91.062, 1.7079435436122374, 0.005171172928473277
92.087, 2.306854807126411, 0.00033476112055683696
92.087, 2.392997245824016, 0.0028730066957382444
93.076, 2.763443780618457, 0.0016210278277182743
93.076, 2.8083876616780814, 0.0006695222411138021
94.065, 2.888741873269518, 0.00046518963277693314
94.065, 2.851969606948011, 0.0008791257720094471
95.091, 2.635421816388029, 0.0006339466097119447
95.091, 2.522721629791555, 0.0037715417767823795
96.08, 2.0732828191953576, 0.004095726111442463
96.08, 2.0021216741842927, 0.001047599262445027
97.069, 1.4147868648824453, 0.0027862878576421063
97.106, 1.33136829776421, 0.0029578369178307152
98.058, 0.9776054763934151, 0.0006950099473254552
98.058, 0.9425356298090143, 0.0010327389455981792
99.12, 0.8104278582095278, 0.0009303792655535423
99.12, 0.8165565692631117, 0.0004651896327769331
100.1, 1.0000774169232292, 0.0003347611205568368
99.12, 0.9135944942781984, 0.0009241280462832967
99.12, 0.9088277190143005, 0.0013914092202302782
98.058, 0.8366451221609688, 0.00033476112055706974
98.058, 0.8465191566361908, 2.0269806481627057e-17
97.106, 0.8683101292711616, 0.0006339466097119443
97.069, 0.8594575466382052, 0.00082469307518001
96.117, 1.0310614561385707, 0.0008246930751796452
96.117, 1.1229921219423378, 0.0016633840207179419
95.091, 1.421596543830871, 0.0018742087261252535
95.091, 1.48390510620898, 0.0029916121714664745
94.102, 1.7882977552036798, 0.0013098678990965296
94.065, 1.8672900310054328, 0.001663384020717948
93.076, 2.225479143692707, 0.0031575182322262233
93.076, 2.30379045159962, 0.0050348661982973645
92.087, 2.6548294013910443, 0.0011275452063458184
92.087, 2.64631730270551, 0.002654901610579804
91.062, 2.824390407206881, 0.00148283267429825
91.062, 2.838350249051159, 0.0010767047805763672
90.073, 2.834945409576945, 0.0016210278277181583
90.073, 2.849926703263484, 0.0018482560925661541
89.084, 2.6926231195548147, 0.0031181092840819
89.084, 2.608523584541738, 0.001340486641484921
88.058, 2.232969790535977, 0.0011729000720260214
88.058, 2.2278625313246585, 0.0009241280462827616
87.069, 1.7208819336142498, 0.0013274508052895978
87.069, 1.662318694657773, 0.0017182355222444938
86.08, 1.3071939374972963, 0.0007381516082230804
86.08, 1.2217324666945324, 0.002404372824692686
85.054, 0.9023585240132951, 0.0009303792655532189
85.054, 0.8832914229576985, 0.0009136143020181454
84.065, 0.7869344658374535, 0.000695009947325697
84.065, 0.7944251126807234, 0.0012133846646203202
83.076, 0.9071252992771927, 0.0009549750285491614
83.076, 0.9394712742822215, 0.0010042833616709438
82.087, 1.2585047330160395, 0.0010023576008164794
82.087, 1.3470305593455902, 4.0539612963254114e-17
81.062, 1.8468609941601513, 0.0021498175493759484
81.062, 1.8679709989002773, 2.432376777795247e-16
80.073, 2.3092381947583625, 0.0016955963840490857
80.073, 2.413085798721877, 0.0008986884435368635
79.084, 2.7181594156114155, 0.0009241280462832967
79.084, 2.7576555535122944, 0.0016222193220562205
78.058, 2.8935086485334183, 0.0010327389455982885
78.058, 2.8921467127437324, 0.001069502661079712
77.069, 2.791703948254431, 0.0016458680813340658
77.069, 2.7110092527155705, 0.0026256294744797814
76.08, 2.388570954507539, 0.005061276031515809
76.08, 2.3327315871304357, 0.002139908427676067
75.054, 1.8625232557415352, 0.0034297174099664515
75.054, 1.6837691833453203, 0.007101083664895459
74.065, 1.2139013359038409, 0.0016317199556823135
74.065, 1.141037771155667, 0.0006950099473254554
73.076, 0.8540098034794623, 0.0013562491853515233
73.076, 0.841071413477448, 0.0011529626410160918
72.087, 0.731776066355193, 0.0007887673985555064
72.087, 0.7453954242520463, 0.0005594722154133649
71.062, 0.9622836987594562, 0.0016910321863113447
71.062, 0.9510477284945495, 0.001244824709201046
70.036, 1.4866289777883523, 0.004576523083476812
70.036, 1.5356586662170286, 0.005356177928912037
69.047, 2.0045050618162437, 0.0027862878576421046
69.084, 2.104607342358123, 0.0013690108284089813
68.058, 2.589115999538721, 0.0019618494775583083
68.021, 2.6218024584911714, 0.0022275041705304087
67.069, 2.889422841164361, 0.0
67.032, 2.8999778435344252, 0.0011275452063458184
66.043, 2.8822726782685137, 0.0021614697623609596
66.08, 2.8141758887842423, 0.0016317199556823022
65.054, 2.4805016203113053, 0.002283189659163135
65.054, 2.482204040048413, 0.0024896494184017833
64.029, 1.9268747218041729, 0.002794596885603463
64.029, 1.8506063175817862, 0.003543324030950581
63.04, 1.2973199030220752, 0.00266941730985614
63.04, 1.1853006843204463, 0.0010856402431706894
62.051, 0.8506049640052484, 0.0011394772339361706
62.051, 0.8339212505815993, 0.0007887673985549577
61.025, 0.6875131531904157, 0.0009241280462829753
61.025, 0.7321165503026142, 0.0007459629538844865
60.036, 0.9609217629697706, 0.0015528457179625648
60.036, 1.0205064537685071, 0.0021792745916708015
59.047, 1.4961625283161508, 0.0028730066957380752
59.047, 1.5993291643848215, 0.001374644641630119
58.021, 2.2527178594864155, 0.001002357600816372
58.021, 2.337498362394334, 0.0020701498670615483
57.032, 2.6994327985032434, 0.0017092158509038025
57.032, 2.8032804024667595, 0.0020813198215257457
56.043, 2.9381120456456187, 0.0007887673985555064
56.043, 2.924833171696183, 0.0010475992624451762
55.018, 2.6922826356073952, 0.005007545464705146
55.018, 2.5737942219047585, 0.0014723716429778768
54.029, 2.1502321913125866, 0.00223183699736437
54.029, 1.9285771415412791, 0.00402674152892482
53.04, 1.4297681585689843, 0.0008813208460182153
53.04, 1.3439662038187994, 0.0015340681746805044
52.051, 0.8492430282155626, 0.001172900072026576
52.051, 0.8083849545249999, 0.0024043728246929057
51.025, 0.6749152471358244, 0.0007459629538844867
51.025, 0.7198591281954452, 0.001961849477557827
50.036, 0.9946296737644835, 0.002346623665280095
50.036, 1.2431829553820766, 0.0016738056027848424
49.047, 1.7314369359843105, 0.0026585379656747254
49.047, 1.7828500120449355, 0.004576523083476855
48.021, 2.489013718996841, 0.0007459629538844861
48.021, 2.5584724442707976, 0.0014919259077685952
47.032, 2.9268760753807124, 0.0010023576008163454
47.032, 2.944581240646624, 0.00091361430201751
46.043, 2.8972539719550534, 0.0026672449910565533
46.043, 2.8393717008934223, 0.0029819085709055474
45.018, 2.3552035276602465, 0.0011941233675609262
45.018, 2.152275094997114, 0.0013690108284089818
44.029, 1.5710689967488503, 0.0018607585311075526
44.029, 1.4917362369996723, 0.004088171157144766
43.04, 0.9479833729677568, 0.0009549750285495547
43.04, 0.8989536845390834, 0.0006339466097119443
42.051, 0.6609554052915496, 0.0009730139262559755
42.051, 0.6221402352855128, 0.00033476112055706936
41.025, 0.8427738332145547, 0.0010195585100670158
41.025, 0.9806698319202085, 0.00384410246897346
40.036, 1.5342967304273427, 0.004261720297104818
40.036, 1.5935409372786606, 0.002027714598856883
39.047, 2.3034499676521993, 0.00698586993562885
39.047, 2.3797183718745845, 0.0007381516082234737
38.021, 2.8768249351097714, 0.0014189100853974756
38.021, 2.933004786434298, 0.00082469307518001
37.032, 2.9530933393321552, 0.001334708654928047
37.032, 2.873420095635558, 0.0010420514780131857
36.043, 2.4280670924084187, 0.0010856402431706025
36.043, 2.33613642660465, 0.001990205612601388
35.018, 1.5302109230582863, 0.0015921644900814818
35.018, 1.4593902619946428, 0.004742392621833072
34.029, 0.8754602921670087, 0.0029322501800658676
34.029, 0.7940846287333021, 0.0012494724840835865
33.04, 0.6221402352855131, 0.0008986884435367243
33.04, 0.6524433066060166, 6.080941944488117e-17
32.051, 0.8931654574329191, 0.0012448247092007678
32.051, 1.0600025916693867, 0.0011137520852653817
31.025, 1.7940859823098405, 0.0007887673985549581
31.025, 1.9084885886434195, 0.002477980945713831
30.036, 2.5829872884851373, 0.0027238715793711068
30.036, 2.6749179542889023, 0.0014445510486406517
29.047, 3.0011015759185695, 0.0010695026610797122
29.047, 2.999739640128883, 0.0010100386142988754
28.021, 2.8039613703616024, 0.0008986884435368637
27.985, 2.691261183765129, 0.0012370396127700147
27.032, 2.0569395897191307, 0.002296689789577361
26.996, 1.9326629489103342, 0.001303954244068324
26.007, 1.2452258590666048, 0.002382576817967195
26.007, 1.059321623774543, 0.004362537080546551
24.981, 0.6323547537081551, 0.001402474278930925
24.981, 0.5802607097526866, 0.0012678932194245672
24.029, 0.7644625253076429, 0.0025243312390065475
24.029, 0.8846533587473845, 0.000954975028549555
23.003, 1.4433875164658383, 0.0033250252133888323
23.003, 1.5976267446477166, 0.0024426411094639637
22.014, 2.3827827274013753, 0.001491925907768974
22.014, 2.5145500150534414, 0.000854607925452128
20.989, 2.946964628278572, 0.0011275452063452297
20.989, 3.0136994819731595, 0.0006950099473254553
20.0, 2.899977843534425, 0.002070149867061848
20.0, 2.8243904072068817, 0.001317222633483002
19.01, 2.245227212643146, 0.008733042671298145
19.01, 2.014038612344041, 0.0009809247387791542
17.985, 1.3017461943385544, 0.0009241280462832968
17.985, 1.1400163193134059, 0.005295227834837186
16.996, 0.6606149213441288, 0.0016257885658032191
16.996, 0.6109042650206091, 0.0004651896327767714
16.007, 0.6939823481914217, 0.002039117020133626
16.007, 0.8332402826867575, 0.0016784166462395472
14.981, 1.3810789540877317, 0.0012117912500591848
14.981, 1.6715117612381518, 0.0029163929199844717
13.992, 2.3742706287158413, 0.0014983872888365
13.992, 2.517273886632813, 0.0009241280462832968
13.003, 2.97420334407228, 0.000854607925451534
13.003, 3.0378738422400766, 0.0010475992624452888
12.014, 2.909851878009646, 0.0011794709921906534
12.014, 2.721904739033053, 0.002289105762959388
10.989, 2.037532004716114, 0.0020766729753142633
10.989, 1.8979335862733568, 0.002255090412691122
10.0, 1.2108369803770482, 0.0032776185729659854
10.0, 0.9459404692832284, 0.0009549750285495547
