V ,A_mean
99.12, 4.658236948018335, 0.005575695373503849
98.095, 5.339885810755902, 0.0020056787754454625
98.058, 5.35486710444244, 0.0031013334423875293
97.069, 5.8230325321468115, 0.00331513188111961
97.106, 5.857421410836371, 0.0010420514780138
96.117, 6.092355334557114, 0.001573856125651392
96.08, 6.129127600878615, 0.0010856402431708625
95.091, 5.900322388211466, 0.002024853960801296
95.091, 5.814860917408702, 0.006252308868081615
94.065, 5.3541861365476, 0.0030128500850130145
94.065, 5.267022246007731, 0.003528022745262628
93.076, 4.440327221668666, 0.013696457892747867
93.076, 4.358270590340117, 0.0027408429060540476
92.087, 3.330349553075027, 0.0026410377998380735
92.087, 3.172365001471515, 0.006498696077824417
91.062, 1.9816926373390111, 0.002394710202245988
91.062, 2.0841783055128413, 0.005996449805766873
90.073, 1.247609246698556, 0.005446324290855062
90.073, 1.14614503036699, 0.004601784672330886
89.084, 0.6936418642439998, 0.00033476112055706947
89.084, 0.7058992863511705, 0.0010420514780135328
88.058, 0.7838701103106609, 0.0027124983707025765
88.058, 0.8073635026827354, 0.00231345417111527
87.069, 1.3194513596044635, 0.005958955465661235
87.069, 1.2663358638067308, 0.0032782080197064764
86.08, 2.4267051566187314, 0.014146688037949169
86.08, 2.453262904517598, 0.006354382866707304
85.054, 3.627592039173876, 0.002721032733805941
85.054, 3.9037245205325983, 0.0026439625380541365
84.065, 4.99974234728196, 0.0048055301721624056
84.065, 5.042643324657052, 0.006538710319700889
83.076, 5.857421410836375, 0.00778932224053979
83.076, 5.83699237399109, 0.0031825081495667194
82.087, 6.204034069311319, 0.0010494420066354164
82.087, 6.144789862460005, 0.002974122895554283
81.062, 5.841759149254992, 0.0011275452063454036
81.062, 5.731442350290466, 0.0032187290595764874
80.073, 4.951053142800707, 0.004519168242117573
80.073, 4.808390368831156, 0.002295848357129477
79.084, 3.7024985076065717, 0.0018398739355694966
79.084, 3.462116840727094, 0.0042780106443179085
78.058, 2.210838333953588, 0.0071206474129905375
78.058, 1.9442394031226613, 0.004078234040267071
77.069, 0.9983749971861191, 0.0022958483571294723
77.069, 1.0184635500839794, 0.0020476271675610794
76.08, 0.6010302305453911, 0.0005864500360132172
76.08, 0.6013707144928127, 0.0
75.054, 0.9408332100719065, 0.0007887673985555064
75.054, 0.975222088761467, 0.0017092158509036993
74.065, 2.12095057183435, 0.0009241280462831893
74.065, 2.2397794694844038, 0.002185472013137517
73.076, 3.3283066493904974, 0.00465563295802409
73.076, 3.63099687864809, 0.004130955782392503
72.087, 4.910195069110143, 0.0024591962330322978
72.087, 4.965693952539826, 0.005530812131032062
71.062, 5.924837232425801, 0.001603049144291048
71.062, 6.039580322706799, 0.001775747015170012
70.036, 6.2418277874750885, 0.0024267693292407406
70.036, 6.203012617469052, 0.002706793846258483
69.084, 5.625551842642425, 0.003658684459003008
69.084, 5.384829691815521, 0.003510453895354324
68.021, 4.535662726946646, 0.0020476271675614667
68.021, 4.241484596374589, 0.0012260574330982075
67.032, 2.879208322741722, 0.008694016081792492
67.032, 2.5625582516398535, 0.0037298147694215466
66.08, 1.4995673677903638, 0.0010695026610797122
66.08, 1.2224134345893742, 0.0015528457179625442
65.018, 0.5914966800175909, 0.00033476112055706936
65.054, 0.5554053815909282, 0.0009324536923552838
64.029, 0.7542480068850038, 0.0003347611205570695
64.029, 0.900656104276188, 0.001456539229703089
63.04, 1.8036195328376394, 0.0073049480000398695
63.04, 2.227522047377235, 0.005561469424791876
62.051, 3.549280731266961, 0.007343726502512207
62.051, 3.826094180520531, 0.000854607925452128
61.025, 5.1131235017732735, 0.003945796176699193
61.025, 5.338183391018792, 0.0012678932194247706
60.073, 6.1778168053598765, 0.001439190914947929
60.036, 6.2660021477420065, 0.0017811791080516689
59.047, 6.194500518783519, 0.003719959181565026
59.047, 6.09201485060969, 0.0010475992624452888
58.021, 5.215949653894525, 0.005019877440811762
58.021, 5.072265428082711, 0.0051219922652814736
57.032, 3.7345039986641813, 0.007443034124429386
57.032, 3.3994677944015628, 0.007189507548293466
56.043, 1.9037218133795208, 0.0019109614154206726
56.043, 1.414786864882445, 0.0015590546420406336
55.018, 0.6480170152895381, 0.0014983872888365136
55.018, 0.6592529855544429, 0.0021712804863411555
54.029, 0.5693652234352031, 0.00178443042643998
54.029, 0.6609554052915498, 0.0022109619915420126
53.04, 1.5022912393697343, 0.007164740205365573
53.04, 1.7140722546658218, 0.0023556633976903303
52.051, 3.2945987385957802, 0.001002357600816479
52.051, 3.5169347562619313, 0.0075012150259679096
51.025, 4.951393626748129, 0.002295848357129482
51.025, 5.306518383908607, 0.008713772964405526
50.036, 6.152620993250696, 0.0015022507777302143
50.036, 6.3228629669613685, 0.0015775347971105497
49.047, 6.277578601954333, 0.0009809247387791542
49.047, 6.067159522447935, 0.0017593501080395936
48.021, 4.9571818538542916, 0.004271230550283085
48.021, 4.702499861183113, 0.0025818473639952683
47.032, 3.279957928856664, 0.004759067609819691
47.032, 2.837669281156316, 0.001860758531107232
46.043, 1.4709667162069706, 0.0017182355222444938
46.043, 1.3861862132990497, 0.005512966804489442
45.018, 0.5193140831642628, 0.0029084318689551695
45.018, 0.45836745657583955, 4.0539612963254114e-17
44.029, 0.944919017440965, 0.001768114048238691
44.029, 1.0320829079808345, 0.009619299230062245
43.04, 2.589115999538723, 0.0023392015370460283
43.04, 2.810430565362605, 0.004463673994729158
42.051, 4.4134289898223775, 0.0038940409414224605
42.051, 4.567327734056833, 0.005273289218877518
41.025, 5.9895291824358585, 0.001719359654207606
41.025, 6.229229881420498, 0.002908431868955295
40.036, 6.36201862091483, 0.0022318369973644728
40.036, 6.325586838540743, 0.0014919259077686704
39.047, 5.338523874966219, 0.011492867402575276
39.047, 4.898618614897816, 0.002316792490558915
38.021, 3.4634787765167783, 0.002378518602079813
38.021, 3.079072399878061, 0.008541782526079818
37.032, 1.487309945683194, 0.0023059252820320066
37.032, 1.122311154047495, 0.008477981920245665
36.043, 0.44815293815320023, 6.080941944488117e-17
36.043, 0.42772390130791743, 1.0134903240813529e-17
35.018, 0.9404927261244885, 0.0028649250856481417
35.018, 1.17065987458133, 0.0012678932194244484
34.029, 2.7341621611402203, 0.007340568589443154
34.029, 3.210839687530128, 0.001969712633232325
33.04, 4.763446487771535, 0.0009303792655538662
33.04, 5.1216356004588075, 0.012855091564908726
32.051, 6.20675794089069, 0.004404850008591482
32.051, 6.437265573294953, 0.0012117912500597173
31.025, 6.276557150112066, 0.0036544572080716895
31.025, 6.097803077715856, 0.0021721701731174763
30.036, 4.827457469886753, 0.015264418523000565
30.036, 4.545196277474444, 0.005260449440343066
29.047, 2.692623119554816, 0.004385066660897131
29.047, 2.3157073897593676, 0.0054707481859062055
27.985, 0.8165565692631123, 0.0022550904126910974
27.985, 0.7453954242520471, 0.007828909928296449
27.032, 0.4444076147315645, 0.0008986884435368642
26.996, 0.5594911889599841, 0.002471735237116009
26.043, 1.4287467067267208, 0.009435767937526497
26.007, 1.9850974768132252, 0.012377266662038842
24.981, 3.723608512346698, 0.010464920584058016
24.981, 4.175430710574846, 0.004343005884416824
24.029, 5.704203634496761, 0.0032545468802684385
24.029, 6.002808056385294, 0.008289927622007752
23.003, 6.490721553040105, 0.0011479241785643925
23.003, 6.519322204623499, 0.00217927459167066
22.014, 5.3589529118115, 0.004660610471517926
22.014, 5.206756587314151, 0.0017182355222442314
20.989, 3.3340948764966596, 0.008783342024477132
20.989, 2.954795759069264, 0.002706793846258625
20.0, 1.394698311984585, 0.0021712804863412926
20.0, 0.9653480542862479, 0.001832508096703027
19.01, 0.37665130919471335, 2.0269806481627057e-17
19.01, 0.42193567420175343, 0.0014983872888365182
17.985, 1.296298451179812, 0.000586450036013288
17.985, 1.7920430786253132, 0.005441000240942068
16.996, 3.1257187006747875, 0.0016493861503596324
16.996, 4.070902138716486, 0.008413927172717677
16.007, 5.541452307629353, 0.002013370764462327
16.007, 5.867976413206432, 0.001775747015169712
14.981, 6.538729789626514, 0.002095198524890472
14.981, 6.465525740930925, 0.0028221169673893257
13.992, 5.6854770173885845, 0.0017316769436827868
13.992, 5.22446175258006, 0.0010327389455976953
13.003, 3.495143783626964, 0.012154370839451707
13.003, 2.8604817056335445, 0.002363033820907657
12.014, 1.187003104057553, 0.007098634405314053
12.014, 0.9074657832246162, 0.002382576817967185
10.989, 0.3722250178782342, 0.0010420514780137445
10.989, 0.4355550320986076, 0.0007887673985552324
10.0, 1.3517973346094925, 0.002837820170795506
10.0, 1.9704566670741066, 0.0057878932887457
