V ,A_mean
10.0, 0.4706248786830074
10.989, 0.4593889084181033
10.989, 0.49922553026640404
12.014, 0.4798179452633858
12.014, 0.4440671307841427
13.003, 0.4379384197305569
13.003, 0.4379384197305569
13.992, 0.4379384197305569
13.992, 0.43589551604602905
14.981, 0.43078825683470934
14.981, 0.4287453531501815
16.007, 0.42772390130791754
16.007, 0.4338526123615012
16.996, 0.43385261236150113
16.996, 0.4481529381532
17.985, 0.4481529381532
17.985, 0.44611003446867137
19.047, 0.4614318121026312
19.047, 0.46449616762942303
20.0, 0.47879649342112185
20.0, 0.4839037526324415
20.989, 0.5012684339509319
20.989, 0.5043327894777239
22.014, 0.47777504157885753
22.014, 0.4849252044747055
23.003, 0.4481529381532
23.003, 0.43589551604602905
24.029, 0.4379384197305569
24.029, 0.4287453531501815
25.018, 0.4379384197305569
25.018, 0.4379384197305569
26.043, 0.4481529381532
26.043, 0.4430456789418784
27.032, 0.4512172936799918
27.032, 0.4593889084181033
28.021, 0.4675605231562148
28.021, 0.46551761947168696
29.047, 0.5043327894777239
29.047, 0.49922553026640404
30.036, 0.4890110118437612
30.036, 0.46858197499847876
31.025, 0.45632455289131146
31.025, 0.4481529381532
32.051, 0.44304567894187846
32.051, 0.4379384197305569
33.04, 0.43385261236150113
33.04, 0.42772390130791754
34.029, 0.4287453531501815
34.029, 0.4287453531501815
35.018, 0.43385261236150113
35.018, 0.4379384197305569
36.043, 0.4420242270996141
36.043, 0.4481529381532
37.032, 0.46449616762942303
37.032, 0.4665390713139509
38.021, 0.4900324636860255
38.021, 0.4920753673705541
39.047, 0.4890110118437612
39.047, 0.47879649342112185
40.036, 0.4501958418377279
40.036, 0.4501958418377279
41.025, 0.43998132341508556
41.025, 0.4481529381532
42.051, 0.4348740642037651
42.051, 0.4338526123615012
43.04, 0.43078825683470934
43.04, 0.4287453531501815
44.029, 0.436916967888293
44.029, 0.4348740642037651
45.018, 0.44508858262640705
45.018, 0.4440671307841427
46.043, 0.44917438999546394
46.043, 0.4481529381532
47.032, 0.4665390713139509
47.032, 0.4767535897365932
48.021, 0.4890110118437612
48.021, 0.4890110118437612
49.047, 0.4890110118437612
49.047, 0.47777504157885753
50.036, 0.4583674565758394
50.036, 0.4481529381532
51.025, 0.4440671307841427
51.025, 0.43895987157282124
52.051, 0.43180970867697327
52.051, 0.4348740642037651
53.04, 0.42772390130791754
53.04, 0.4287453531501815
54.065, 0.4348740642037651
54.065, 0.4379384197305569
55.018, 0.4481529381532
55.054, 0.44508858262640705
56.043, 0.4593889084181033
56.043, 0.45326019736451967
57.032, 0.472667782367536
57.069, 0.47471068605206457
58.058, 0.4900324636860255
58.058, 0.4890110118437612
59.084, 0.47879649342112185
59.084, 0.4798179452633858
60.073, 0.46858197499847876
60.073, 0.45734600473357545
61.062, 0.4471314863109357
61.062, 0.4471314863109357
62.087, 0.4379384197305569
62.087, 0.43589551604602905
63.076, 0.43589551604602905
63.076, 0.4297668049924454
64.065, 0.43589551604602905
64.065, 0.4318097086769733
65.054, 0.4379384197305569
65.054, 0.4410027752573498
66.08, 0.44917438999546394
66.08, 0.45530310104904753
67.069, 0.4675605231562148
67.069, 0.4675605231562148
68.058, 0.47777504157885753
68.058, 0.4890110118437612
69.084, 0.4890110118437612
69.084, 0.48594665631696937
70.073, 0.4583674565758394
70.073, 0.46551761947168696
71.062, 0.4481529381532
71.062, 0.4481529381532
72.087, 0.4379384197305569
72.087, 0.4379384197305569
73.076, 0.4338526123615012
73.076, 0.43180970867697327
74.065, 0.4379384197305569
74.065, 0.4379384197305569
75.054, 0.4410027752573499
75.054, 0.4440671307841427
76.08, 0.4583674565758394
76.08, 0.4614318121026312
77.069, 0.47062487868300734
77.069, 0.47471068605206457
78.095, 0.4828823007901776
78.095, 0.48390375263244156
79.12, 0.4808393971056497
79.12, 0.47879649342112185
80.109, 0.4583674565758394
80.109, 0.46041036026036725
81.098, 0.44304567894187846
81.098, 0.4410027752573499
82.124, 0.4379384197305569
82.124, 0.4379384197305569
83.113, 0.43180970867697327
83.113, 0.4348740642037651
84.102, 0.4379384197305569
84.102, 0.4348740642037651
85.091, 0.4379384197305569
85.091, 0.4399813234150855
86.117, 0.4481529381532
86.117, 0.4481529381532
87.106, 0.45428164920678366
87.106, 0.4542816492067836
88.095, 0.47777504157885753
88.095, 0.47777504157885753
89.12, 0.48186084894791364
89.12, 0.48288230079017763
90.109, 0.4798179452633858
90.109, 0.4767535897365932
91.098, 0.46858197499847876
91.098, 0.4583674565758394
92.124, 0.4481529381532
92.124, 0.4481529381532
93.113, 0.43895987157282124
93.113, 0.44304567894187846
94.102, 0.4379384197305569
94.102, 0.436916967888293
95.091, 0.4338526123615012
95.091, 0.4348740642037651
96.117, 0.43589551604602905
96.117, 0.4379384197305569
97.106, 0.44508858262640705
97.106, 0.44304567894187846
98.095, 0.4481529381532
98.095, 0.4481529381532
99.12, 0.4614318121026312
99.12, 0.4614318121026312
100.1, 0.47879649342112185
99.12, 0.4798179452633858
99.12, 0.47777504157885753
98.095, 0.4634747157871591
98.095, 0.4634747157871591
97.106, 0.4583674565758394
97.106, 0.46041036026036725
96.117, 0.4501958418377279
96.117, 0.4481529381532
95.091, 0.4440671307841427
95.091, 0.4410027752573498
94.102, 0.436916967888293
94.102, 0.4379384197305569
93.113, 0.43385261236150113
93.113, 0.43589551604602905
92.124, 0.436916967888293
92.124, 0.43589551604602905
91.098, 0.43589551604602905
91.098, 0.436916967888293
90.109, 0.4379384197305569
90.109, 0.436916967888293
89.12, 0.4379384197305569
89.12, 0.43895987157282124
88.095, 0.4481529381532
88.095, 0.4481529381532
87.106, 0.4512172936799918
87.106, 0.44917438999546394
86.117, 0.4573460047335754
86.117, 0.4593889084181033
85.091, 0.47879649342112185
85.091, 0.4767535897365932
84.102, 0.48186084894791364
84.102, 0.4808393971056497
83.113, 0.4808393971056497
83.113, 0.4798179452633858
82.124, 0.46551761947168696
82.124, 0.46858197499847876
81.098, 0.4522387455222558
81.098, 0.45734600473357545
80.109, 0.44508858262640705
80.109, 0.4481529381532
79.12, 0.4379384197305569
79.12, 0.4379384197305569
78.095, 0.43589551604602905
78.095, 0.4379384197305569
77.069, 0.4348740642037651
77.069, 0.436916967888293
76.117, 0.4379384197305569
76.08, 0.4379384197305569
75.054, 0.4379384197305569
75.054, 0.44611003446867137
74.065, 0.4481529381532
74.065, 0.4481529381532
73.076, 0.4593889084181033
73.076, 0.46858197499847876
72.087, 0.47879649342112185
72.087, 0.47879649342112185
71.062, 0.4890110118437612
71.062, 0.4869681081592333
70.073, 0.47879649342112185
70.073, 0.4798179452633858
69.084, 0.46143181210263123
69.084, 0.4583674565758394
68.058, 0.4481529381532
68.058, 0.4481529381532
67.069, 0.4399813234150855
67.069, 0.44611003446867137
66.08, 0.4379384197305569
66.08, 0.4379384197305569
65.054, 0.4328311605192372
65.054, 0.43283116051923726
64.065, 0.43589551604602905
64.065, 0.436916967888293
63.076, 0.4379384197305569
63.076, 0.43895987157282124
62.087, 0.44508858262640705
62.087, 0.4481529381532
61.062, 0.4583674565758394
61.062, 0.4583674565758394
60.073, 0.47879649342112185
60.073, 0.47879649342112185
59.084, 0.4890110118437612
59.084, 0.4890110118437612
58.058, 0.48492520447470544
58.058, 0.47368923420980025
57.069, 0.4583674565758394
57.069, 0.46041036026036725
56.043, 0.4481529381532
56.043, 0.4481529381532
55.054, 0.43895987157282124
55.018, 0.4379384197305569
54.065, 0.43283116051923726
54.065, 0.43589551604602905
53.076, 0.43078825683470934
53.076, 0.4328311605192372
52.087, 0.43589551604602905
52.087, 0.43589551604602905
51.025, 0.4379384197305569
51.025, 0.43895987157282124
50.036, 0.4481529381532
50.036, 0.4583674565758394
49.047, 0.4828823007901776
49.047, 0.4869681081592333
48.021, 0.4890110118437612
48.021, 0.4890110118437612
47.032, 0.47777504157885753
47.032, 0.4675605231562148
46.043, 0.4481529381532
46.043, 0.4410027752573499
45.018, 0.4379384197305569
45.018, 0.436916967888293
44.029, 0.4338526123615012
44.029, 0.43589551604602905
43.04, 0.4318097086769733
43.04, 0.4348740642037651
42.051, 0.4379384197305569
42.051, 0.43589551604602905
41.025, 0.4481529381532
41.025, 0.4481529381532
40.036, 0.45734600473357545
40.036, 0.4593889084181033
39.047, 0.4890110118437612
39.047, 0.4890110118437612
38.021, 0.4920753673705541
38.021, 0.4910539155282898
37.032, 0.4675605231562148
37.032, 0.47777504157885753
36.043, 0.4583674565758394
36.043, 0.4481529381532
35.018, 0.4379384197305569
35.018, 0.4379384197305569
34.029, 0.4318097086769733
34.029, 0.4287453531501815
33.04, 0.43078825683470934
33.04, 0.4297668049924454
32.051, 0.4379384197305569
32.051, 0.4481529381532
31.025, 0.44611003446867137
31.025, 0.4481529381532
30.036, 0.4583674565758394
30.036, 0.4665390713139509
29.047, 0.49922553026640404
29.047, 0.49922553026640404
28.021, 0.4920753673705541
28.021, 0.4890110118437612
27.032, 0.45734600473357545
27.032, 0.4583674565758394
26.043, 0.4481529381532
26.043, 0.4379384197305569
25.018, 0.436916967888293
25.018, 0.43589551604602905
24.029, 0.43078825683470934
24.029, 0.4287453531501815
23.003, 0.4348740642037651
23.003, 0.43589551604602905
22.014, 0.4430456789418785
22.014, 0.44508858262640705
20.989, 0.46858197499847876
20.989, 0.46041036026036725
20.036, 0.4890110118437612
20.0, 0.4890110118437612
19.047, 0.50331133763546
19.01, 0.4982040784241397
17.985, 0.47368923420980025
17.985, 0.44917438999546394
16.996, 0.4481529381532
16.996, 0.4471314863109357
16.007, 0.436916967888293
16.007, 0.4348740642037651
14.981, 0.42772390130791754
14.981, 0.4287453531501815
13.992, 0.43283116051923726
13.992, 0.4338526123615012
13.003, 0.4481529381532
13.003, 0.4481529381532
12.014, 0.46858197499847876
12.014, 0.4767535897365932
10.989, 0.5094400486890437
10.989, 0.5084185968467797
10.0, 0.4890110118437612
10.0, 0.4890110118437612
