V ,A_mean
10.0, 0.4481529381532
10.989, 0.4481529381532
10.989, 0.4481529381532
12.014, 0.45734600473357545
12.014, 0.45428164920678366
13.003, 0.47879649342112185
13.003, 0.47062487868300734
13.992, 0.4890110118437612
13.992, 0.49718262658187545
14.981, 0.500246982108668
14.981, 0.5022898857931959
16.007, 0.4624532639448951
16.007, 0.4481529381532
16.996, 0.48696810815923336
16.996, 0.4828823007901776
17.985, 0.4665390713139509
17.985, 0.4481529381532
19.01, 0.4481529381532
19.01, 0.4481529381532
20.0, 0.4481529381532
20.0, 0.4481529381532
20.989, 0.44917438999546394
20.989, 0.4481529381532
22.014, 0.4593889084181033
22.014, 0.4583674565758394
23.003, 0.49003246368602554
23.003, 0.47879649342112185
23.992, 0.4982040784241398
23.992, 0.49105391552828975
24.981, 0.4941182710550826
24.981, 0.49922553026640404
26.007, 0.4879895600014973
26.007, 0.48186084894791364
26.996, 0.46143181210263123
26.996, 0.4583674565758394
27.985, 0.4563245528913115
27.985, 0.46858197499847876
29.01, 0.4481529381532
29.047, 0.4481529381532
30.036, 0.4481529381532
30.0, 0.4481529381532
31.025, 0.4583674565758394
31.025, 0.4481529381532
32.051, 0.4583674565758394
32.051, 0.4614318121026312
33.04, 0.47062487868300734
33.04, 0.47471068605206457
34.029, 0.4839037526324415
34.029, 0.4890110118437612
35.018, 0.4941182710550826
35.018, 0.4971826265818755
36.043, 0.4890110118437612
36.043, 0.4890110118437612
37.032, 0.4696034268407431
37.032, 0.4665390713139509
38.021, 0.4583674565758394
38.021, 0.4583674565758394
39.047, 0.4542816492067836
39.047, 0.44917438999546394
40.036, 0.4481529381532
40.036, 0.4481529381532
41.025, 0.4481529381532
41.025, 0.4481529381532
42.051, 0.4512172936799918
42.051, 0.4501958418377279
43.04, 0.4624532639448951
43.04, 0.46858197499847876
44.029, 0.47879649342112185
44.029, 0.48186084894791364
45.018, 0.49105391552828975
45.018, 0.4890110118437612
46.043, 0.48288230079017763
46.043, 0.47879649342112185
47.032, 0.46858197499847876
47.032, 0.46041036026036725
48.021, 0.4512172936799918
48.021, 0.45734600473357545
49.047, 0.4481529381532
49.047, 0.4481529381532
50.036, 0.4481529381532
50.036, 0.44917438999546394
51.025, 0.4593889084181033
51.025, 0.4593889084181033
