V ,A_mean
10.0, 0.4890110118437612
10.0, 0.48696810815923336
10.0, 0.4828823007901776
10.989, 0.4890110118437612
10.989, 0.4930968192128183
10.989, 0.49309681921281834
10.989, 0.4890110118437612
12.014, 0.5094400486890437
12.014, 0.5094400486890437
12.014, 0.5094400486890437
12.014, 0.5094400486890437
13.003, 0.49922553026640404
13.003, 0.49922553026640404
13.003, 0.5033113376354599
13.003, 0.49718262658187545
13.992, 0.4808393971056497
13.992, 0.47879649342112185
13.992, 0.47266778236753604
13.992, 0.4757321378943289
14.981, 0.4614318121026312
14.981, 0.4583674565758394
14.981, 0.4583674565758394
14.981, 0.4593889084181033
16.007, 0.44917438999546394
16.007, 0.4481529381532
16.007, 0.4481529381532
16.007, 0.4481529381532
16.996, 0.4481529381532
16.996, 0.4481529381532
16.996, 0.4481529381532
16.996, 0.4481529381532
17.985, 0.4481529381532
17.985, 0.4481529381532
17.985, 0.4481529381532
17.985, 0.44917438999546394
19.01, 0.4583674565758394
19.01, 0.4583674565758394
19.01, 0.4583674565758394
19.01, 0.4593889084181033
20.0, 0.47164633052527166
20.0, 0.47879649342112185
20.0, 0.47777504157885753
20.0, 0.47777504157885753
20.989, 0.4890110118437612
20.989, 0.4961611747396112
20.989, 0.4971826265818755
20.989, 0.4900324636860255
22.014, 0.5084185968467797
22.014, 0.5104615005313076
22.014, 0.5084185968467797
22.014, 0.5094400486890437
23.003, 0.4971826265818755
23.003, 0.49922553026640404
23.003, 0.4951397228973469
23.003, 0.4982040784241398
24.029, 0.4808393971056497
24.029, 0.4839037526324415
24.029, 0.47879649342112185
24.029, 0.4808393971056497
24.981, 0.4593889084181033
24.981, 0.4593889084181033
25.018, 0.4583674565758394
24.981, 0.46041036026036725
26.043, 0.45223874552225574
26.043, 0.45223874552225574
26.043, 0.44917438999546394
26.043, 0.4501958418377279
27.032, 0.4481529381532
27.032, 0.4481529381532
27.032, 0.4481529381532
27.032, 0.4481529381532
27.985, 0.44917438999546394
27.985, 0.44917438999546394
27.985, 0.4481529381532
27.985, 0.4481529381532
29.01, 0.4573460047335754
29.047, 0.4583674565758394
29.047, 0.45734600473357545
29.047, 0.45734600473357545
30.036, 0.4675605231562148
30.036, 0.4706248786830074
30.036, 0.47164633052527166
30.036, 0.46858197499847876
31.025, 0.4890110118437612
31.025, 0.4890110118437612
31.025, 0.4890110118437612
31.025, 0.4890110118437612
32.051, 0.50331133763546
32.051, 0.501268433950932
32.051, 0.49922553026640404
32.051, 0.500246982108668
33.04, 0.4910539155282898
33.04, 0.4890110118437612
33.04, 0.4890110118437612
33.04, 0.4890110118437612
34.029, 0.4696034268407431
34.029, 0.46858197499847876
34.029, 0.4675605231562148
34.029, 0.46858197499847876
35.018, 0.4583674565758394
35.018, 0.45530310104904753
35.018, 0.4542816492067836
35.018, 0.4553031010490476
36.043, 0.4481529381532
36.043, 0.4481529381532
36.043, 0.4481529381532
36.043, 0.4481529381532
37.032, 0.4481529381532
37.032, 0.4481529381532
37.032, 0.4481529381532
37.032, 0.4481529381532
38.021, 0.4501958418377279
38.021, 0.45428164920678366
38.021, 0.4512172936799918
38.021, 0.45734600473357545
39.047, 0.4583674565758394
39.047, 0.464496167629423
39.047, 0.4614318121026312
39.047, 0.4675605231562148
40.036, 0.47879649342112185
40.036, 0.47879649342112185
40.036, 0.48696810815923336
40.036, 0.4859466563169694
41.025, 0.4890110118437612
41.025, 0.492075367370554
41.025, 0.4900324636860255
41.025, 0.4910539155282898
42.051, 0.4890110118437612
