V ,A_mean
10.0, 0.46551761947168696
10.989, 0.4890110118437612
10.989, 0.501268433950932
12.014, 0.519654567111683
12.014, 0.5227189226384759
13.003, 0.4879895600014973
13.003, 0.48390375263244156
13.992, 0.4583674565758394
13.992, 0.44917438999546394
14.981, 0.4379384197305569
14.981, 0.4379384197305569
16.007, 0.4287453531501815
16.007, 0.4338526123615012
16.996, 0.4318097086769733
16.996, 0.42772390130791754
17.985, 0.43589551604602905
17.985, 0.4379384197305569
19.01, 0.4481529381532
19.01, 0.4481529381532
20.0, 0.4593889084181033
20.0, 0.47471068605206457
20.989, 0.5094400486890437
20.989, 0.5165902115848913
22.014, 0.519654567111683
22.014, 0.5094400486890437
23.003, 0.47777504157885753
23.003, 0.47879649342112185
24.029, 0.45734600473357545
24.029, 0.4481529381532
25.018, 0.43998132341508556
24.981, 0.436916967888293
26.043, 0.43078825683470934
26.043, 0.4348740642037651
27.032, 0.43589551604602905
27.032, 0.4348740642037651
27.985, 0.43895987157282124
28.021, 0.4379384197305569
29.047, 0.4481529381532
29.047, 0.44917438999546394
30.036, 0.4757321378943289
30.036, 0.4716463305252717
31.025, 0.5084185968467797
31.025, 0.5104615005313076
32.051, 0.5094400486890437
32.051, 0.4890110118437612
33.04, 0.4798179452633858
33.04, 0.4665390713139509
34.029, 0.4501958418377279
34.029, 0.4481529381532
35.018, 0.4379384197305569
35.018, 0.4379384197305569
36.043, 0.43180970867697327
36.043, 0.4348740642037651
37.032, 0.43589551604602905
37.032, 0.43589551604602905
38.021, 0.44202422709961414
38.021, 0.44202422709961414
39.047, 0.4583674565758394
39.047, 0.4583674565758394
40.036, 0.4859466563169694
40.036, 0.4890110118437612
41.025, 0.519654567111683
41.025, 0.5186331152694191
42.051, 0.5084185968467797
42.051, 0.4890110118437612
43.04, 0.46551761947168696
43.04, 0.4583674565758394
44.029, 0.4481529381532
44.029, 0.4481529381532
45.018, 0.4379384197305569
45.018, 0.4379384197305569
46.043, 0.436916967888293
46.043, 0.4348740642037651
47.032, 0.4379384197305569
47.032, 0.43895987157282124
48.021, 0.4471314863109357
48.021, 0.4481529381532
49.047, 0.4583674565758394
49.047, 0.4696034268407431
50.036, 0.49513972289734687
50.036, 0.500246982108668
51.025, 0.519654567111683
51.025, 0.5104615005313076
52.051, 0.4890110118437612
52.051, 0.47777504157885753
53.04, 0.4665390713139509
53.04, 0.45734600473357545
54.029, 0.4481529381532
54.029, 0.44304567894187846
55.018, 0.4379384197305569
55.018, 0.436916967888293
56.043, 0.436916967888293
56.043, 0.4379384197305569
57.032, 0.4379384197305569
57.032, 0.4399813234150855
58.021, 0.4481529381532
58.021, 0.4481529381532
59.047, 0.4583674565758394
59.047, 0.4624532639448951
60.073, 0.4890110118437612
60.073, 0.49922553026640404
61.062, 0.5114829523735716
61.062, 0.5094400486890437
62.087, 0.48798956000149724
62.087, 0.47879649342112185
63.04, 0.4583674565758394
63.076, 0.4583674565758394
64.065, 0.4471314863109357
64.065, 0.4410027752573498
65.054, 0.436916967888293
65.054, 0.4379384197305569
66.08, 0.43589551604602905
66.08, 0.436916967888293
67.069, 0.436916967888293
67.069, 0.43895987157282124
68.058, 0.4481529381532
68.058, 0.45632455289131146
69.084, 0.4583674565758394
69.084, 0.4706248786830074
70.073, 0.4890110118437612
70.073, 0.492075367370554
71.062, 0.5104615005313076
71.062, 0.5094400486890437
72.087, 0.4890110118437612
72.087, 0.47879649342112185
73.076, 0.46449616762942303
73.076, 0.45326019736451967
74.065, 0.4481529381532
74.065, 0.44611003446867137
75.054, 0.436916967888293
75.054, 0.436916967888293
76.08, 0.4379384197305569
76.08, 0.43589551604602905
77.069, 0.4379384197305569
77.069, 0.4379384197305569
78.058, 0.44611003446867137
78.058, 0.4481529381532
79.084, 0.45734600473357545
79.084, 0.4583674565758394
80.073, 0.47879649342112185
80.073, 0.4890110118437612
81.062, 0.5094400486890437
81.062, 0.5094400486890437
82.087, 0.4869681081592333
82.087, 0.4890110118437612
83.076, 0.46858197499847876
83.076, 0.4614318121026312
84.065, 0.4501958418377279
84.065, 0.4481529381532
85.054, 0.43895987157282124
85.091, 0.4379384197305569
86.117, 0.436916967888293
86.117, 0.436916967888293
87.106, 0.4379384197305569
87.106, 0.43895987157282124
88.095, 0.4399813234150855
88.095, 0.4471314863109357
89.12, 0.44917438999546394
89.12, 0.4563245528913115
90.109, 0.47266778236753604
90.109, 0.46858197499847876
91.098, 0.49105391552828975
91.098, 0.4890110118437612
92.124, 0.5084185968467797
92.124, 0.5022898857931959
93.113, 0.4890110118437612
93.113, 0.4869681081592333
94.102, 0.4726677823675359
94.102, 0.4604103602603673
95.091, 0.4481529381532
95.091, 0.4481529381532
96.117, 0.4430456789418784
96.117, 0.4461100344686714
97.106, 0.436916967888293
97.106, 0.4379384197305569
98.095, 0.436916967888293
98.095, 0.4379384197305569
99.12, 0.4379384197305569
99.12, 0.4379384197305569
100.1, 0.4481529381532
99.12, 0.43998132341508556
99.12, 0.4440671307841427
98.095, 0.43895987157282124
98.095, 0.4379384197305569
97.106, 0.4379384197305569
97.106, 0.4379384197305569
96.117, 0.4379384197305569
96.117, 0.43895987157282124
95.091, 0.4379384197305569
95.091, 0.43998132341508556
94.102, 0.43998132341508556
94.102, 0.43895987157282124
93.113, 0.4481529381532
93.113, 0.4471314863109357
92.124, 0.4481529381532
92.124, 0.44917438999546394
91.098, 0.46347471578715904
91.098, 0.4593889084181033
90.109, 0.47062487868300734
90.109, 0.47471068605206457
89.12, 0.4890110118437612
89.12, 0.4890110118437612
88.095, 0.5012684339509319
88.095, 0.5073971450045158
87.106, 0.501268433950932
87.106, 0.4982040784241398
86.117, 0.48083939710564977
86.117, 0.48186084894791364
85.054, 0.4583674565758394
85.091, 0.46551761947168696
84.102, 0.4481529381532
