V ,A_mean
10.0, 0.4634747157871591
10.989, 0.4706248786830074
10.989, 0.46858197499847876
12.014, 0.47777504157885753
12.014, 0.4798179452633858
13.003, 0.4859466563169694
13.003, 0.4890110118437612
13.992, 0.4798179452633858
13.992, 0.4890110118437612
14.981, 0.4675605231562148
14.981, 0.46858197499847876
16.007, 0.4501958418377279
16.007, 0.4593889084181033
16.996, 0.45632455289131146
16.996, 0.4553031010490476
17.985, 0.4481529381532
17.985, 0.4481529381532
19.01, 0.4481529381532
19.047, 0.4481529381532
20.0, 0.44917438999546394
20.0, 0.4481529381532
20.989, 0.45734600473357545
20.989, 0.4583674565758394
22.014, 0.4614318121026312
22.014, 0.4583674565758394
23.003, 0.46858197499847876
23.003, 0.47879649342112185
24.029, 0.48696810815923336
24.029, 0.4890110118437612
25.018, 0.48696810815923336
25.018, 0.4890110118437612
26.043, 0.4726677823675359
26.043, 0.46245326394489517
27.032, 0.4675605231562148
27.032, 0.4583674565758394
28.021, 0.45734600473357545
28.021, 0.4481529381532
29.047, 0.4481529381532
29.047, 0.4481529381532
30.036, 0.4481529381532
30.036, 0.4481529381532
31.025, 0.4501958418377279
31.025, 0.4481529381532
32.051, 0.4583674565758394
32.051, 0.4634747157871591
33.04, 0.4767535897365932
33.04, 0.47879649342112185
34.029, 0.48696810815923336
34.029, 0.47879649342112185
35.018, 0.4767535897365932
35.018, 0.47777504157885753
36.043, 0.47879649342112185
36.043, 0.4767535897365932
37.032, 0.47471068605206457
37.032, 0.4593889084181033
38.021, 0.45734600473357545
38.021, 0.45326019736451967
39.047, 0.44917438999546394
39.047, 0.4481529381532
40.036, 0.44917438999546394
40.036, 0.4481529381532
41.025, 0.44917438999546394
41.025, 0.44917438999546394
42.051, 0.4563245528913115
42.051, 0.45734600473357545
43.04, 0.46449616762942303
43.04, 0.47062487868300734
44.029, 0.4890110118437612
44.029, 0.4890110118437612
45.018, 0.4890110118437612
45.018, 0.4808393971056497
46.043, 0.47879649342112185
46.043, 0.4808393971056497
47.032, 0.46858197499847876
47.032, 0.4675605231562148
48.021, 0.4583674565758394
48.021, 0.45530310104904753
49.047, 0.4481529381532
49.047, 0.4481529381532
50.036, 0.4481529381532
50.036, 0.4481529381532
51.025, 0.4512172936799918
51.025, 0.4501958418377279
52.051, 0.4512172936799918
52.051, 0.4563245528913115
53.04, 0.46551761947168696
53.076, 0.4675605231562148
54.065, 0.47879649342112185
54.065, 0.48390375263244156
55.018, 0.4890110118437612
55.054, 0.48798956000149724
56.043, 0.4767535897365932
56.043, 0.4808393971056497
57.069, 0.47062487868300734
57.069, 0.4675605231562148
58.058, 0.4593889084181033
58.058, 0.45734600473357545
59.084, 0.4481529381532
59.084, 0.44917438999546394
60.073, 0.4481529381532
60.073, 0.4481529381532
61.062, 0.44917438999546394
61.062, 0.44917438999546394
62.087, 0.45734600473357545
62.087, 0.4593889084181033
63.076, 0.46449616762942303
63.076, 0.4675605231562148
64.065, 0.47777504157885753
64.065, 0.48798956000149724
65.054, 0.4890110118437612
65.054, 0.4879895600014973
66.08, 0.47879649342112185
66.08, 0.47777504157885753
67.069, 0.4634747157871591
67.069, 0.4675605231562148
68.058, 0.45223874552225574
68.058, 0.4583674565758394
69.084, 0.45326019736451967
69.084, 0.4501958418377279
70.073, 0.4481529381532
70.073, 0.4481529381532
71.062, 0.4481529381532
71.062, 0.4501958418377279
72.087, 0.4553031010490476
72.087, 0.4573460047335754
73.076, 0.4583674565758394
73.076, 0.4634747157871591
74.065, 0.47777504157885753
74.065, 0.47879649342112185
75.054, 0.4890110118437612
75.054, 0.4890110118437612
76.08, 0.4808393971056497
76.08, 0.47879649342112185
77.069, 0.472667782367536
77.069, 0.4767535897365932
78.095, 0.46143181210263123
78.095, 0.4593889084181033
79.12, 0.46551761947168696
79.12, 0.45223874552225574
80.109, 0.4481529381532
80.109, 0.44917438999546394
81.098, 0.4481529381532
81.098, 0.4481529381532
82.124, 0.45326019736451967
82.124, 0.45632455289131146
83.113, 0.4798179452633858
83.113, 0.4696034268407431
84.102, 0.46858197499847876
84.102, 0.46858197499847876
