voltaggioEffettivo,media,erroreMedia
-1.118756e-05,2.2248662725873487,0.07440237269299593
0.1999843,4.013224158023308,0.05250262469237342
0.4000022,4.849384636100689,0.255972163222675
0.5999829,6.774617068400035,0.14131165120812517
0.7999104,7.810982107561178,0.07387547614774856
0.9999472,7.934577780475132,0.06282850560306609
1.199937,8.095150010079045,0.06014469434788833
1.399933,8.106181689975495,0.05799975898580143
1.599921,8.212616971939415,0.11191327706217527
1.799924,8.689022111171386,0.08136529154620555
1.999867,9.067367873545999,0.09110273951543248
2.199725,9.503119229455857,0.03978368070283985
2.399255,9.703732371276528,0.045204985715291024
2.598896,9.736214539860523,0.034199574468968534
2.800723,9.529472686986274,0.0346336950812735
3.001071,9.225692909096939,0.034995124966659234
3.200774,8.986060306901782,0.026636988633827893
3.40065,8.26123807963119,0.020454557201072494
3.599478,7.065322262708398,0.08511066275596295
3.799644,6.60812041811099,0.11130375975078405
4.001031,6.205464101890487,0.14203338369874707
4.200539,5.622215099957697,0.036727408574565704
4.400461,5.107607661825048,0.15545356085347586
4.599002,4.412203247611659,0.10712765643771567
4.799908,3.3629679152379923,0.04973788758073639
4.99813,2.1656220657360303,0.028963878933435015
5.198811,1.7329350653529647,0.06366816753983028
5.39793,1.228542145642959,0.014445510486409067
5.598071,1.0945276639379122,0.008181822880430255
5.797833,0.9762435406037306,0.004680880385924983
5.999485,1.1296656073117968,0.06145847487021373
6.200655,1.5384506345858824,0.01978665856333722
6.39817,1.9594930839671385,0.0530746219972989
6.597951,2.328237199024474,0.04143671454821992
6.799552,3.664091918337443,0.06620899245147092
7.000787,4.43978244735279,0.14193829584739187
7.198018,5.339272939650541,0.07509887333496326
7.399047,5.950918302798279,0.08932980345820402
7.599842,7.150919927090124,0.09450499824619671
7.800886,7.491880552037877,0.13477111631000888
7.999814,9.01057515111612,0.0521964889779262
8.201805,9.212005454410592,0.09950618751816036
8.400442,9.35623445453828,0.014336759801807736
8.601336,9.631413580844235,0.022745143203539448
8.801645,9.705979565329509,0.014096035423245046
9.001779,9.500259164297523,0.012257422107169636
9.201571,9.388308042385376,0.01408863165393153
9.40037,8.459195446661962,0.027789498000260062
9.601327,6.755618064133925,0.1720198901448919
9.801726,5.503318105518157,0.06711335045876664
