-8.333853e-06 1.6126080383342583 
0.499981 1.653466112024816 
0.9999542 1.7453967778285886 
1.49994 1.7181580620348784 
1.999918 1.772635493622296 
2.499741 1.7896596909933655 
2.999818 1.7862548515191534 
3.499856 1.8645661594260616 
3.999889 1.8271129252097111 
4.499892 1.8373274436323541 
4.999629 1.8986145541681978 
5.499606 1.8986145541681978 
5.999658 1.878185517322919 
6.499751 1.878185517322919 
6.999776 1.9088290725908408 
7.499768 1.9462823068071913 
7.999807 1.9224484304876956 
8.499785 1.9701161831266845 
8.999826 1.9292581094361196 
9.499475 1.9190435910134838 
9.999558 2.0109742568172493 
10.49959 2.0790710463015216 
10.9996 2.102904922621015 
11.49963 2.06204684893045 
11.99964 2.0858807252499503 
12.49966 2.102904922621015 
12.99961 2.1539775147342226 
13.49964 2.1233339594663008 
13.99937 2.1744065515795015 
14.49946 2.256122698960631 
14.99941 2.2050501068474233 
15.49954 2.4876517832071556 
15.99949 2.4263646726713093 
16.49949 2.3616727226612517 
16.99946 2.4433888700423765 
17.4996 2.426364672671312 
17.99956 2.4093404753002403 
18.4996 2.450198548990805 
18.99926 2.3378388463417537 
19.49929 2.426364672671312 
19.99931 2.2935759331769816 
20.49927 2.382101759506533 
20.99933 2.3037904515996197 
21.49797 2.317409809496475 
21.99708 2.222074304218495 
22.49857 2.1539775147342226 
22.99761 2.222074304218495 
23.49916 2.2731468963316956 
23.99722 2.2152646252700663 
24.496 2.252717859486417 
24.99768 2.1437629963115796 
25.49642 2.211859785795852 
25.99797 2.256122698960631 
26.49644 2.222074304218495 
26.99883 2.1233339594663008 
27.49665 2.1948355884247874 
27.99909 2.0211887752398923 
28.49734 2.082475885775736 
28.99626 2.0654516884046643 
29.49797 1.878185517322919 
29.99622 1.9292581094361196 
30.49821 2.0007597383946063 
30.99651 1.9054242331166265 
31.49852 1.8986145541681978 
31.99707 1.9190435910134838 
32.49875 1.8373274436323541 
32.99752 1.9088290725908408 
33.49594 1.8305177646839255 
33.99822 1.8373274436323541 
34.49624 1.820303246261287 
34.99783 1.7862548515191534 
35.49685 1.8645661594260616 
35.99841 1.7453967778285886 
36.49736 1.7488016173028007 
36.99866 1.8100887278386466 
37.49702 1.5887741620147602 
37.9994 1.6228225567568941 
38.49728 1.5547257672726218 
38.99678 1.5513209277984075 
39.49822 1.6023935199116153 
39.9971 1.469604780417285 
40.49858 1.5615354462210504 
40.99658 1.4559854225204276 
41.49933 1.5308918909531286 
41.99707 1.6262273962311085 
42.49966 1.6023935199116153 
42.99798 1.6126080383342583 
43.49607 1.6704903093958876 
43.99827 1.5819644830663364 
44.49643 1.5138676935820614 
44.99865 1.5921790014889723 
45.49698 1.5445112488499837 
45.99852 1.5206773725304856 
46.49731 1.469604780417285 
46.99909 1.503653175159421 
47.49781 1.4559854225204276 
47.9963 1.3436257198713784 
48.49786 1.238075696170758 
48.99711 1.438961225149363 
49.49822 1.3674595961908764 
49.99736 1.4185321883040771 
50.4987 1.3844837935619434 
50.99776 1.449175743571999 
51.49911 1.4934386567367781 
51.99729 1.4253418672525058 
52.4963 1.4525805830462155 
52.99796 1.442366064623575 
53.49687 1.442366064623575 
53.99851 1.5104628541078498 
54.49626 1.4730096198914993 
54.99878 1.4287467067267177 
55.49712 1.5240822120047022 
55.99943 1.4083176698814388 
56.49799 1.4253418672525058 
56.99905 1.4321515462009344 
57.49801 1.507058014633633 
57.99601 1.4764144593657111 
58.49853 1.42874670672672 
58.99667 1.5104628541078498 
59.49826 1.5308918909531286 
59.9972 1.5547257672726218 
60.49858 1.4525805830462155 
60.99775 1.5819644830663315 
61.49887 1.5649402856952648 
61.99763 1.4525805830462155 
62.49701 1.5887741620147602 
62.99826 1.4764144593657136 
63.49696 1.5955838409631866 
63.9987 1.6296322357053228 
64.49731 1.5547257672726218 
64.9991 1.4355563856751488 
65.49683 1.4627951014688563 
65.99949 1.4798192988399255 
66.49749 1.42874670672672 
66.99633 1.5172725330562757 
67.4981 1.4832241383141398 
67.99608 1.568345125169479 
68.49808 1.5547257672726245 
68.99628 1.578559643592122 
69.49888 1.5921790014889745 
69.99736 1.5445112488499837 
70.49858 1.5819644830663364 
70.99728 1.5921790014889723 
71.49586 1.5751548041179078 
71.99783 1.578559643592122 
72.49593 1.5819644830663342 
72.9978 1.6602757909732446 
73.49697 1.5751548041179078 
73.99823 1.6126080383342583 
74.4968 1.578559643592122 
74.9985 1.5615354462210504 
75.49762 1.6228225567568941 
75.99935 1.663680630447459 
76.49722 1.6023935199116153 
76.99679 1.6841096672927427 
77.49823 1.61601287780847 
77.99692 1.6296322357053228 
78.49846 1.6670854699216733 
78.99675 1.6534661120248184 
79.49869 1.598988680437401 
79.99662 1.6364419146537514 
80.49883 1.7215629015090905 
80.99755 1.5955838409631866 
81.49511 1.6977290251895951 
81.99738 1.6807048278185306 
82.49581 1.6296322357053228 
82.99802 1.687514506766957 
83.49637 1.6943241857153808 
83.9979 1.6330370751795371 
84.49715 1.7249677409833026 
84.99837 1.8100887278386466 
85.49734 1.653466112024816 
85.99554 1.6704903093958876 
86.49802 1.673895148870102 
86.99612 1.653466112024816 
87.49734 1.6330370751795371 
87.99661 1.653466112024816 
88.49812 1.7488016173028007 
88.99686 1.6943241857153808 
89.49892 1.6704903093958876 
89.9968 1.7556112962512245 
90.49575 1.7453967778285864 
90.99723 1.687514506766957 
91.49615 1.823708085735499 
91.9983 1.7896596909933655 
92.49566 1.7556112962512245 
92.99812 1.847541962054997 
93.49642 1.73858709888016 
93.99873 1.8509468015292092 
94.49659 1.820303246261287 
94.99805 1.8168984067870753 
95.49699 1.7453967778285886 
95.99514 1.8271129252097111 
96.49767 1.9190435910134838 
96.99586 1.782850012044939 
97.49782 1.8849951962713476 
97.99631 1.8713758383744903 
98.49767 1.8577564804776356 
98.99704 1.7964693699417893 
99.49873 1.820303246261287 
99.9976 1.8645661594260616 
100.4957 1.8271129252097111 
100.997 1.8509468015292092 
