voltaggioEffettivo,media,erroreMedia
4.801303e-06,1.450197195414264,0.005500686513142952
0.1999841,1.399124603301062,0.016118238199321705
0.3999403,1.4930981727893564,0.00468088038592824
0.5999881,1.5513209277984075,0.0
0.7999635,1.556428187009729,0.005107259211321491
0.999936,1.5033126912119998,0.00468088038592824
1.199957,1.553363831482936,0.004085807369057193
1.399912,1.5778786756972794,0.005004071620746758
1.599951,1.5400849575335074,0.003064355526792895
1.799873,1.4644975212059634,0.005107259211321491
1.999912,1.5421278612180354,0.0030643555267907633
2.199672,1.2980008709169186,0.02364831986020703
2.398935,1.3531592703991762,0.005004071620746758
2.598669,1.4430470325184168,0.01385564691221224
2.799751,1.057959687984858,0.019937944552301634
2.999795,0.9374283705976949,0.011601462783732697
3.198822,0.9997369329758051,0.024171962373712684
3.399383,0.963986118496564,0.005107259211321491
3.599711,0.7648030092550647,0.014445510486408525
3.799582,0.6452931437101669,0.015857196843124626
3.999874,0.6054565218618684,0.005004071620745018
4.199143,0.7076017060882764,0.006775545004414323
4.400161,0.4430456789418788,0.006852107265135296
4.599787,0.42568099762338896,0.004085807369057193
4.800087,0.33579323550414836,0.0
5.000026,0.31842855418565885,0.00468088038592824
5.200912,0.3347717836618844,0.0030643555267918284
5.400872,0.37665130919471324,0.0
5.600884,0.4583674565758394,0.0
5.800745,0.6514218547637519,0.012468408721389837
6.000504,0.6759366989780887,0.00468088038592824
6.200913,0.7382452613561988,0.005004071620745018
6.401076,0.9169993337524133,0.003064355526792895
6.598944,0.9976940292912788,0.004085807369057193
6.799633,1.0967748579908942,0.005107259211321491
6.999941,1.3266015225003116,0.004568071510090727
7.200857,1.4267038030421915,0.004085807369057193
7.400996,1.4767549433131335,0.007977793919996624
7.600672,1.543149313060299,0.004085807369054351
7.79957,1.4655189730482279,0.017213812418007565
7.999204,1.51046285410785,0.0
8.199813,1.4736905877863422,0.005004071620746758
8.398713,1.4583688101523777,0.003064355526792895
8.598329,1.3960602477742696,0.004085807369057193
8.798774,1.19585568669051,0.008904810712247049
8.998791,1.184619716425604,0.007150162895847854
9.197953,1.1662335832648523,0.00797779391999899
9.399538,0.8444762529516622,0.004085807369057193
9.600655,0.8904415858535487,0.00468088038592824
9.799276,0.7760389795199685,0.003064355526792895
9.998116,0.708623157930541,0.005107259211319714
10.19826,0.6177139439690357,0.005004071620745018
10.39957,0.5114829523735714,0.014300325791697231
10.60055,0.487989560001498,0.007150162895848716
10.79937,0.3286430726083007,0.004680880385926611
11.00005,0.31536419865886606,0.0
11.1995,0.3071925839207545,0.0040858073690557715
11.40073,0.36030807971848655,0.0050040716207450184
11.59936,0.4481529381532,0.0
11.80058,0.45326019736451967,0.005107259211319714
11.99889,0.6452931437101672,0.012960770904403236
12.19805,0.7872749497848742,0.010008143241491994
12.39783,0.9364069187554315,0.008904810712243787
12.59803,1.1396758353659835,0.01123597026490418
12.79927,1.2081131087976777,0.009361760771853378
12.9997,1.2203705309048458,0.005004071620746758
13.19875,1.2653144119644681,0.0
13.40033,1.3756312109289908,0.004085807369057193
13.59853,1.3878886330361555,0.0
13.79955,1.4818622025244552,0.004085807369054351
14.00055,1.4726691359440776,0.00468088038592824
14.201,1.5002483356852065,0.0
14.40125,1.5135272096346406,0.004680880385924983
14.60146,1.5002483356852065,0.0
14.80107,1.43589686962257,0.00468088038592824
15.00139,1.3562236259259692,0.003064355526792895
15.20147,1.2499926343305032,0.005107259211321491
15.40091,1.0191445179788219,0.003064355526792895
15.60136,0.9650075703388268,0.01041680575179996
15.80047,0.8158756013682695,0.011189444308264705
16.00131,0.6187353958112995,0.004680880385926611
16.20127,0.5615340926445117,0.0030643555267918293
16.40113,0.42772390130791754,0.0
16.60074,0.3838014720905608,0.004680880385926611
