voltaggioEffettivo,media,erroreMedia
1.541885e-05,8.074925263602216,0.18211211636470917
0.1999869,8.06716222960101,0.18592948925418312
0.4000109,8.14091105261248,0.09637743210665516
0.5999865,8.39872549759993,0.17129671257759788
0.7999288,8.950922363527887,0.021628745293908003
0.9999529,9.501893487245141,0.05795368857473118
1.199954,9.816500654662482,0.038726902221015165
1.399937,9.681464721115177,0.0465140951457339
1.599964,9.57666376209887,0.017743885713780633
1.799933,9.613027447683478,0.04832492875918871
1.999934,9.151126924611658,0.12135071434104722
2.19976,9.19525364419747,0.015234364390005705
2.399681,8.632637969478408,0.09843764844545347
2.599528,8.396274013178498,0.08432120532303794
2.799541,8.176253286354815,0.06067423943048686
2.999257,7.6843220791204345,0.11899962185327218
3.199039,7.155005734459181,0.15129905228209256
3.398748,6.88513815773301,0.21154353966040382
3.598743,6.593002930845479,0.10440996735769874
3.798763,5.9997437008585,0.24415263209696114
3.998973,5.365830687549412,0.32215859174956274
4.199367,4.22854620637258,0.013435101370261849
4.399595,3.807912337728227,0.246166418481813
4.599287,3.006889803024733,0.10816302062250059
4.799832,2.342333234447718,0.10192349289253322
4.999553,1.387888633036157,0.12792231578328594
5.199149,1.2158761427988842,0.031407609484520704
5.398776,0.8818613903785294,0.017239250668455237
5.599771,0.8528521580582289,0.007883067414581215
5.79948,0.8093383095777795,0.012553472759774724
5.998754,1.016488743188936,0.06631606464513215
6.199088,1.0591854301955748,0.04931359614212864
6.399844,1.2028015592179049,0.12602646171737822
6.599348,1.4839051062089814,0.04080696913811713
6.799527,2.0146514834494007,0.07319641512257911
6.999065,2.5658268975351,0.08088041192339292
7.199617,2.8060723708356123,0.040825374146556424
7.400209,3.751732486403702,0.14718961555068683
7.599385,4.338454424600194,0.038761910449406384
7.799372,4.561335216582219,0.18774095907944402
8.000604,5.7735942629812325,0.17546104790102432
8.200752,5.9588856271679385,0.1256385765984826
8.400517,6.188099420571997,0.07745299619046571
8.600784,6.801787687404268,0.049977708638994076
8.800883,6.712512796390379,0.06022374728177735
9.000748,6.884933867364558,0.018199050130255502
9.200376,7.054903453917303,0.009136143020181104
9.400596,7.026302802333902,0.008423107674272316
9.60064,6.922114714422967,0.03688558636308174
9.800821,6.919663230001539,0.026333654511692457
10.00057,6.721705862970757,0.022903310182213216
10.20067,6.2743099560590885,0.02372672349006211
10.40048,5.829978404674212,0.08598756095331124
10.60083,5.13763834598761,0.16433950734100597
10.8002,4.835697181414348,0.14335609903892443
10.99945,4.143561413096208,0.03667510002134943
11.2002,3.871650932685506,0.12126246758395942
11.40076,3.256736923642528,0.061557539126644495
11.60055,2.3368173944994908,0.08982389869226522
11.80018,1.945192758175442,0.1402801135829824
12.00054,1.4365097407279277,0.032594398644271404
12.20076,1.361739465874197,0.04391815316428776
12.40042,0.9882966723424477,0.021391064889371324
12.59944,0.7887049823640448,0.03373018965424821
12.79931,0.7378366806192934,0.02336067286073944
12.99858,0.9623517955489409,0.011666035431520923
13.19934,0.9625560859173924,0.04863483955893478
13.39875,1.3611265947688382,0.06685291109682596
13.6001,1.8696053218478996,0.046913894249268534
13.80064,1.859799384162164,0.027255734674341097
14.00013,2.8117925011522904,0.07531086227050927
14.19925,3.43528670567029,0.10837329666157834
14.39905,3.9325294624844456,0.10655735485775268
14.59882,3.234673563849622,0.0757804375734267
14.79866,4.575431252005462,0.16129122426674458
14.99841,3.761129843352533,0.05947657174098348
15.19899,4.606687678378742,0.17937625033841062
15.39887,4.839170117678049,0.0803679451939972
15.59897,5.066136717029128,0.0887017864194061
15.79897,5.121499406879841,0.05818654492943606
15.99858,5.172776289361502,0.015719742301918728
16.19856,5.216903008947306,0.03275087462754535
16.39939,5.238557788003304,0.010904207728064259
16.60018,4.850814668679856,0.011093926340163776
16.7994,4.505563945994595,0.019086668841763434
17.00002,4.275737281485176,0.042561092675199114
17.19943,4.024664418656668,0.03977161494720426
17.39855,3.3257870681795785,0.15500564520673546
17.6003,2.868789513950626,0.02928486577313537
17.80038,1.9639874720731003,0.43755830402687
17.99883,1.864906643373485,0.29010850772789887
18.19883,1.0859474684628938,0.060814055071237515
18.39942,0.9131178167518106,0.025289134333602165
18.6004,0.79708088747061,0.022597876241069747
18.79933,0.9337511439655446,0.005090889748661007
18.99984,1.0904418565688552,0.0075449276028676
19.1994,1.1938127830059801,0.04405288629454699
19.39965,1.1357943183653805,0.04369331147407473
19.59959,1.2244563382739029,0.07035423356565676
19.79999,1.3592879814527632,0.06206528331934754
20.00016,1.4375311925701935,0.007368626438489029
20.19847,1.534160536848374,0.1531147793752966
20.39872,1.7923835625727356,0.027102180017658288
20.59819,2.1570418702610126,0.03225265530877293
20.79792,2.5962661624345684,0.04192932284593915
20.99817,2.967053181176434,0.1447725572804031
21.19781,4.046114907344212,0.03674728901586532
21.38868,4.3131224189120445,0.029526142855595565
21.59621,4.396677179609248,0.023307015322170766
21.79837,4.619149390854361,0.006654349139908146
21.99596,4.696984021234889,0.03236310218922757
22.19827,4.7960648499345035,0.026050827108617922
22.39523,4.779313039721375,0.01109392634016365
22.59756,4.58768867411263,0.021601714178711567
22.79184,4.377269594606226,0.052705727312743644
22.99709,4.103520500879455,0.1269235195958317
23.19808,3.783193203145439,0.05911197499196509
23.3893,3.400353052664856,0.018999004266112972
23.59765,3.1170023116208,0.059841388073411564
23.7962,2.857757834054176,0.05425246046188576
23.99633,2.7670529104611234,0.05513910201624485
24.19861,1.7014743486112307,0.07003465952205537
24.38904,1.063475527933084,0.022244210029635066
24.59812,1.7500954563030018,0.16454203724973818
24.79685,1.4001460551433258,0.1080423756381343
24.98952,1.130278478417153,0.016507116867018955
25.19513,1.0951405350432706,0.011666035431519848
25.39713,1.2107688835875645,0.050481220676912325
25.59072,1.3229242958681617,0.015391079629166426
25.79576,1.6064793272806719,0.021907701348834942
25.99784,1.6612291460260262,0.10758870357732551
26.19531,1.830177280736506,0.07556672838605653
26.39757,2.617716651122116,0.08822411484873433
26.59797,2.5613325094291373,0.08304949992897426
26.79688,2.9705261174401305,0.09885226531835285
26.98998,3.502498236891266,0.08334671490649219
27.19623,3.846318926997358,0.10290720496266849
27.3973,4.609752033905533,0.0793080890932939
27.59485,4.878802449157894,0.15148595736092116
27.79753,4.925993524270495,0.09588359248412068
27.99806,4.382376853817548,0.11015324542911749
28.19651,4.825074082254801,0.028981164783046225
28.3971,4.837127213993518,0.011084517529770483
28.59626,4.787893235196391,0.06629246064537894
28.78899,4.401171567715207,0.032171679395645046
28.99553,3.9619472755416507,0.06169433834156871
29.1972,3.343356039866524,0.053278677428875966
29.3892,1.4056618950915516,0.34494723623322954
29.59612,2.3343659100780574,0.05552077035178952
29.79841,1.8916686816408046,0.02446713002771842
29.99486,1.509237111897131,0.048629690563149315
30.19742,1.3983074418272494,0.031482597386600884
30.38945,1.7901363685197533,0.04898242349912612
30.59678,1.1699108098970032,0.005252289083700373
30.7979,1.0971834387277986,0.012122184906053853
30.99547,1.4181236075671733,0.012079072937542944
31.19806,1.8254786022620904,0.04203420161426353
31.39491,2.4295652217770725,0.14609961066819044
31.59689,2.334570200446509,0.08142041265952449
31.78884,2.897594455902475,0.07508886956276338
31.99663,3.4046431504023666,0.013575705996437384
32.1983,3.984623506439914,0.05386800395173835
32.38723,4.598516063640629,0.020977348358441367
32.59701,4.644072815805608,0.06764109321198296
32.79588,4.781151653037447,0.04176726450295964
32.9966,4.84162160209948,0.02835444340195833
33.19892,4.764808423561223,0.013704214530268684
33.39523,4.69187676202357,0.014901998699945143
33.59807,4.512305528153538,0.03476779602833529
33.79499,4.290037607276876,0.10521727473524203
33.9982,3.9654202118053496,0.06551990556381478
34.19781,3.264091376906827,0.02705902856071319
34.397,1.8890129068509172,0.09261836802595938
34.59748,2.0761428843536986,0.015135421052392612
34.79677,1.3476434304509515,0.021563039518423328
34.99668,1.2434553425400148,0.011737366181352992
35.19585,1.0328319726651616,0.009485763006179405
35.39679,1.0771629826194251,0.008688947539743839
35.59941,1.376244082034348,0.003544305425245424
35.79561,1.6489717239188575,0.058183675841151306
35.99836,1.9531600825451003,0.027302396972999948
36.19565,2.3541820758179814,0.09518703594978581
36.39798,3.1566346431006442,0.04870344081957773
36.59527,3.181149487314984,0.05991526893986921
36.79733,3.8606192527890553,0.0983534545060696
36.99738,4.490242168360636,0.06562905589244529
37.19696,4.594430256271569,0.0027711293824430766
37.39707,4.718230219553983,0.026944652763813425
37.59579,4.685543760601532,0.017377895079490165
37.79643,4.648158623174662,0.01765546342143138
37.99932,4.4175147971914335,0.025269323022819697
38.19615,3.928239364746939,0.02470562408942282
38.39809,3.594837483431938,0.03931780307336755
38.59545,3.1554089008899275,0.024168508989543376
38.79856,2.6416186242310946,0.08798276495804062
38.99532,2.1772666167378416,0.03772685053818849
39.19744,1.7451924874601343,0.031349753225158095
39.39762,1.3895229559837796,0.026349498117309387
39.59729,1.060819753143197,0.01832815949074524
39.79751,0.9717491524977687,0.010175629222227119
